school_year,school_code,school_name,total_resident_children,number_low_income_students,percent_low_income_students,served_1st_year,is_title_I
2015-16,410462,Ronald E. McNair Elementary,599.0,358.0,59.77,2012-13,True
2015-16,340495,Ronald W Reagan High School,1794.0,280.0,15.61,,True
2015-16,970370,Ronda-Clingman Elementary,323.0,114.0,35.29,2006-07,True
2015-16,920548,Root Elementary,536.0,162.0,30.22,,True
2015-16,310384,Rose Hill-Magnolia Elementary,877.0,741.0,84.49,2004-05,True
2015-16,820312,Roseboro Elementary,424.0,368.0,86.79,2006-07,True
2015-16,820372,Roseboro-Salemburg Middle,419.0,333.0,79.47,2004-05,True
2015-16,780394,Rosenwald Elementary,522.0,522.0,100.0,2005-06,True
2015-16,960370,Rosewood Elementary,671.0,360.0,53.65,2006-07,True
2015-16,960372,Rosewood High,521.0,241.0,46.26,,True
2015-16,960374,Rosewood Middle,392.0,196.0,50.0,,True
2015-16,880324,Rosman Elementary,355.0,227.0,63.94,2006-07,True
2015-16,880328,Rosman High,355.0,195.0,54.93,,True
2015-16,880330,Rosman Middle,280.0,167.0,59.64,,True
2015-16,800394,Rowan Co Early College,216.0,138.0,63.89,,True
2015-16,780396,Rowland Middle,163.0,150.0,92.02,2005-06,True
2015-16,780398,Rowland Norment Elementary,526.0,526.0,100.0,2006-07,True
2015-16,73B000,Roxboro Community School,688.0,116.0,16.86,2014-15,True
2015-16,350339,Royal Elementary,608.0,493.0,81.09,2006-07,True
2015-16,130328,Royal Oaks Elementary,337.0,337.0,100.0,2005-06,True
2015-16,810384,R-S Central High School,821.0,339.0,41.29,,True
2015-16,810378,R-S Middle School,628.0,304.0,48.41,,True
2015-16,450342,Rugby Middle,891.0,327.0,36.7,,True
2015-16,340504,Rural Hall Elementary,660.0,382.0,57.88,2014-15,True
2015-16,120372,Rutherford College Elem,234.0,90.0,38.46,2006-07,True
2015-16,810385,Rutherford Early College High School,161.0,47.0,29.19,,True
2015-16,810386,Rutherford Opportunity Center,115.0,83.0,72.17,,True
2015-16,810388,Rutherfordton Elementary School,345.0,167.0,48.41,2006-07,True
2015-16,390704,S Granville HS Of Health Life Sciences,441.0,144.0,32.65,,True
2015-16,390705,S Granville HS of Integ Tech & Lead,451.0,163.0,36.14,,True
2015-16,550360,S Ray Lowder Elementary,255.0,229.0,89.8,2006-07,True
2015-16,070340,S W Snowden Elementary,162.0,160.0,98.77,2005-06,True
2015-16,190310,SAGE Academy,63.0,32.0,50.79,,True
2015-16,780400,Saint Pauls Elementary,979.0,970.0,99.08,2004-05,True
2015-16,780401,Saint Pauls High,986.0,654.0,66.33,,True
2015-16,780403,Saint Pauls Middle,472.0,381.0,80.72,2001-02,True
2015-16,180372,Saint Stephens Elementary,743.0,626.0,84.25,2006-07,True
2015-16,180376,Saint Stephens High,1229.0,583.0,47.44,,True
2015-16,120374,Salem Elementary,570.0,226.0,39.65,2006-07,True
2015-16,920550,Salem Elementary,741.0,205.0,27.67,,True
2015-16,920551,Salem Middle,1260.0,227.0,18.02,,True
2015-16,820376,Salemburg Elementary,523.0,412.0,78.78,2006-07,True
2015-16,800396,Salisbury High,777.0,533.0,68.6,,True
2015-16,98A000,Sallie B Howard School,821.0,550.0,66.99,2002-03,True
2015-16,750320,Saluda Elementary School,175.0,125.0,71.43,2006-07,True
2015-16,740386,Sam D Bundy Elementary,387.0,263.0,67.96,2002-03,True
2015-16,820324,Sampson Early College High,241.0,154.0,63.9,,True
2015-16,821320,Sampson Middle,762.0,531.0,69.69,2004-05,True
2015-16,110408,Sand Hill-Venable Elem,738.0,545.0,73.85,2006-07,True
2015-16,670341,Sand Ridge Elementary,461.0,218.0,47.29,2006-07,True
2015-16,920552,Sanderson High,2000.0,681.0,34.05,,True
2015-16,630324,Sandhills Farm Life Elementary,663.0,163.0,24.59,,True
2015-16,470443,SandHoke Early College High,296.0,155.0,52.36,,True
2015-16,470441,Sandy Grove Elementary,714.0,498.0,69.75,2005-06,True
2015-16,470442,Sandy Grove Middle,539.0,327.0,60.67,2014-15,True
2015-16,850348,Sandy Ridge  Elementary,189.0,112.0,59.26,2006-07,True
2015-16,320369,Sandy Ridge Elementary,596.0,354.0,59.4,2012-13,True
2015-16,900353,Sandy Ridge Elementary,673.0,26.0,3.86,,True
2015-16,920554,Sanford Creek Elementary,738.0,214.0,29.0,,True
2015-16,530341,SanLee Middle School,837.0,621.0,74.19,,True
2015-16,900354,Sardis Elementary,601.0,389.0,64.73,2010-11,True
2015-16,140384,Sawmills Elementary,329.0,258.0,78.42,2006-07,True
2015-16,410533,SCALE School,83.0,69.0,83.13,,True
2015-16,111700,School of Inquiry and Life Sciences,297.0,64.0,21.55,,True
2015-16,960376,School Street Elementary,223.0,223.0,100.0,2006-07,True
2015-16,830348,Scotland Early College High,199.0,54.0,27.14,,True
2015-16,830343,Scotland High School,1574.0,733.0,46.57,,True
2015-16,500332,Scotts Creek Elementary,492.0,322.0,65.45,2006-07,True
2015-16,490348,Scotts Elementary,403.0,285.0,70.72,2006-07,True
2015-16,920557,Scotts Ridge Elementary,682.0,51.0,7.48,,True
2015-16,681330,Scroggs Elementary,633.0,159.0,25.12,2013-14,True
2015-16,470328,Scurlock Elementary,613.0,613.0,100.0,2002-03,True
2015-16,760356,Seagrove Elementary,483.0,318.0,65.84,2006-07,True
2015-16,681310,Seawell Elementary,627.0,158.0,25.2,2015-16,True
2015-16,410535,Sedalia Elementary,458.0,174.0,37.99,,True
2015-16,340508,Sedge Garden Elementary,712.0,331.0,46.49,,True
2015-16,410538,Sedgefield Elementary,596.0,390.0,65.44,2006-07,True
2015-16,600519,Sedgefield Elementary,500.0,346.0,69.2,2006-07,True
2015-16,600520,Sedgefield Middle,736.0,448.0,60.87,2004-05,True
2015-16,510388,Selma Elementary,914.0,863.0,94.42,2004-05,True
2015-16,510390,Selma Middle School,565.0,535.0,94.69,2012-13,True
2015-16,600522,Selwyn Elementary,852.0,119.0,13.97,,True
2015-16,260418,Seventy-First Classical Middle,499.0,236.0,47.29,,True
2015-16,260424,Seventy-First High,1641.0,1034.0,63.01,,True
2015-16,132332,Shady Brook Elementary,408.0,308.0,75.49,2006-07,True
2015-16,300328,Shady Grove Elementary,562.0,111.0,19.75,,True
2015-16,410541,Shadybrook Elementary,527.0,163.0,30.93,,True
2015-16,100332,Shallotte Middle,650.0,412.0,63.38,2009-10,True
2015-16,600527,Shamrock Gardens Elementary,469.0,233.0,49.68,2002-03,True
2015-16,490356,Sharon Elementary,286.0,145.0,50.7,2006-07,True
2015-16,600530,Sharon Elementary,826.0,90.0,10.9,,True
2015-16,830316,Shaw Academy,48.0,32.0,66.67,,True
2015-16,270310,Shawboro Elementary School,539.0,238.0,44.16,2006-07,True
2015-16,700324,Sheep-Harney Elementary,388.0,328.0,84.54,2004-05,True
2015-16,230361,Shelby High,672.0,415.0,61.76,,True
2015-16,230336,Shelby Intermediate,458.0,347.0,75.76,2006-07,True
2015-16,230362,Shelby Middle,484.0,345.0,71.28,,True
2015-16,490360,Shepherd Elementary,488.0,214.0,43.85,2006-07,True
2015-16,180368,Sherrills Ford Elementary,518.0,132.0,25.48,,True
2015-16,360490,Sherwood Elementary,660.0,472.0,71.52,2009-10,True
2015-16,340512,Sherwood Forest Elementary,604.0,133.0,22.02,,True
2015-16,320366,Sherwood Githens Middle,1018.0,716.0,70.33,,True
2015-16,260426,Sherwood Park Elementary,411.0,395.0,96.11,2005-06,True
2015-16,900356,Shiloh Elementary,572.0,248.0,43.36,,True
2015-16,44A000,Shining Rock Classical Academy: CFA,275.0,130.0,47.27,,True
2015-16,800347,Shive Elementary,475.0,294.0,61.89,2006-07,True
2015-16,860348,Shoals Elementary,300.0,140.0,46.67,2006-07,True
2015-16,182322,Shuford Elementary,534.0,319.0,59.74,2006-07,True
2015-16,190350,Siler City Elementary,688.0,565.0,82.12,2005-06,True
2015-16,190352,Silk Hope School,414.0,172.0,41.55,2015-16,True
2015-16,290364,Silver Valley Elementary,255.0,192.0,75.29,2006-07,True
2015-16,670342,Silverdale Elementary,435.0,214.0,49.2,2006-07,True
2015-16,920560,Smith Elementary,649.0,506.0,77.97,2006-07,True
2015-16,340514,Smith Farm Elementary,392.0,266.0,67.86,2014-15,True
2015-16,681336,Smith Middle,872.0,193.0,22.13,,True
2015-16,600534,Smithfield Elementary,678.0,204.0,30.09,,True
2015-16,510397,Smithfield Middle,744.0,609.0,81.85,2012-13,True
2015-16,510399,Smithfield-Selma High,861.0,645.0,74.91,2012-13,True
2015-16,500337,Smokey Mountain Elementary,407.0,407.0,100.0,2006-07,True
2015-16,500340,Smoky Mountain High,811.0,342.0,42.17,,True
2015-16,180379,Snow Creek Elementary,563.0,268.0,47.6,2013-14,True
2015-16,400321,Snow Hill Primary,459.0,391.0,85.19,2002-03,True
2015-16,60J000,Socrates Academy,680.0,86.0,12.65,2014-15,True
2015-16,761308,South Asheboro Middle,665.0,432.0,64.96,2015-16,True
2015-16,10B000,South Brunswick Charter School,73.0,32.0,43.84,,True
2015-16,100334,South Brunswick High,1099.0,518.0,47.13,,True
2015-16,100335,South Brunswick Middle,820.0,433.0,52.8,2009-10,True
2015-16,140386,South Caldwell High,1517.0,587.0,38.69,,True
2015-16,510380,South Campus Community High,19.0,9.0,47.37,,True
2015-16,510381,South Campus Community Middle,12.0,7.0,58.33,,True
2015-16,740388,South Central High,1585.0,626.0,39.5,,True
2015-16,600537,South Charlotte Middle,855.0,81.0,9.47,,True
2015-16,240371,South Columbus High,764.0,515.0,67.41,,True
2015-16,580344,South Creek High,328.0,132.0,40.24,,True
2015-16,580350,South Creek Middle,220.0,113.0,51.36,2005-06,True
2015-16,290365,South Davidson High,335.0,165.0,49.25,,True
2015-16,290367,South Davidson Middle,340.0,214.0,62.94,2014-15,True
2015-16,300330,South Davie Middle,544.0,344.0,63.24,,True
2015-16,330340,South Edgecombe Middle,363.0,165.0,45.45,,True
2015-16,170342,South Elementary,311.0,234.0,75.24,2005-06,True
2015-16,491320,South Elementary,537.0,318.0,59.22,2006-07,True
2015-16,730356,South Elementary,328.0,328.0,100.0,2006-07,True
2015-16,790386,South End Elementary,305.0,168.0,55.08,2006-07,True
2015-16,340520,South Fork Elementary,579.0,579.0,100.0,2006-07,True
2015-16,010380,South Graham Elementary,628.0,560.0,89.17,2005-06,True
2015-16,740390,South Greenville Elementary,522.0,522.0,100.0,2004-05,True
2015-16,430376,South Harnett Elementary,478.0,312.0,65.27,2005-06,True
2015-16,490362,South Iredell High,1456.0,379.0,26.03,,True
2015-16,510402,South Johnston High,881.0,480.0,54.48,,True
2015-16,540336,South Lenoir High,737.0,264.0,35.82,,True
2015-16,291350,South Lexington Development Center,33.0,19.0,57.58,,True
2015-16,291348,South Lexington School,400.0,364.0,91.0,2006-07,True
2015-16,560338,South Macon Elementary,502.0,358.0,71.31,2006-07,True
2015-16,010384,South Mebane Elementary,590.0,259.0,43.9,,True
2015-16,600535,South Mecklenburg High,2861.0,746.0,26.07,,True
2015-16,182324,South Newton Elementary,359.0,283.0,78.83,2006-07,True
2015-16,360494,South Point High,1085.0,350.0,32.26,,True
2015-16,900365,South Providence,189.0,145.0,76.72,,True
2015-16,780402,South Robeson High,490.0,360.0,73.47,,True
2015-16,800400,South Rowan High,930.0,498.0,53.55,,True
2015-16,830356,South Scotland Elementary,393.0,182.0,46.31,2006-07,True
2015-16,510404,South Smithfield Elementary,527.0,432.0,81.97,2006-07,True
2015-16,840356,South Stanly High,412.0,193.0,46.84,,True
2015-16,840358,South Stanly Middle,407.0,239.0,58.72,,True
2015-16,850352,South Stokes High,623.0,260.0,41.73,,True
2015-16,995336,South Toe Elementary,119.0,78.0,65.55,2006-07,True
2015-16,710347,South Topsail Elementary,624.0,163.0,26.12,,True
2015-16,260427,South View High,1802.0,1059.0,58.77,,True
2015-16,260425,South View Middle,697.0,485.0,69.58,,True
2015-16,930344,South Warren Elementary,180.0,177.0,98.33,2004-05,True
2015-16,540338,Southeast Elementary,303.0,294.0,97.03,2006-07,True
2015-16,410547,Southeast Guilford High,1373.0,285.0,20.76,,True
2015-16,410550,Southeast Guilford Middle,999.0,260.0,26.03,,True
2015-16,420358,Southeast Halifax High,342.0,342.0,100.0,2004-05,True
2015-16,340516,Southeast Middle,1212.0,509.0,42.0,,True
2015-16,800398,Southeast Middle,795.0,454.0,57.11,,True
2015-16,920562,Southeast Raleigh High,1552.0,912.0,58.76,,True
2015-16,78B000,Southeastern Academy,210.0,0.0,,,True
2015-16,850350,Southeastern Middle,417.0,237.0,56.83,,True
2015-16,760357,Southeastern Randolph Middle,734.0,509.0,69.35,,True
2015-16,410553,Southern Elementary,321.0,126.0,39.25,,True
2015-16,410556,Southern Guilford High,1113.0,430.0,38.63,,True
2015-16,410313,Southern Guilford Middle,720.0,351.0,48.75,2010-11,True
2015-16,010388,Southern High,1469.0,530.0,36.08,,True
2015-16,530343,Southern Lee High School,1150.0,670.0,58.26,,True
2015-16,010390,Southern Middle,806.0,347.0,43.05,,True
2015-16,630350,Southern Middle,667.0,396.0,59.37,2014-15,True
2015-16,730360,Southern Middle,561.0,301.0,53.65,,True
2015-16,640364,Southern Nash High,1128.0,671.0,59.49,,True
2015-16,640362,Southern Nash Middle,824.0,579.0,70.27,,True
2015-16,630356,Southern Pines Elementary,405.0,204.0,50.37,2002-03,True
2015-16,630352,Southern Pines Primary,468.0,247.0,52.78,2002-03,True
2015-16,320368,Southern School of Energy and Sustainabi,1295.0,845.0,65.25,,True
2015-16,910364,Southern Vance High,796.0,439.0,55.15,,True
2015-16,92P000,Southern Wake Academy,390.0,30.0,7.69,,True
2015-16,960380,Southern Wayne High,1049.0,719.0,68.54,2015-16,True
2015-16,290307,Southmont Elementary,369.0,227.0,61.52,2009-10,True
2015-16,760359,Southmont Elementary,618.0,398.0,64.4,2004-05,True
2015-16,100336,Southport Elementary,737.0,413.0,56.04,2006-07,True
2015-16,070339,Southside High,437.0,280.0,64.07,,True
2015-16,780408,Southside/Ashpole Elem,316.0,316.0,100.0,2006-07,True
2015-16,410559,Southwest  Elementary,725.0,83.0,11.45,,True
2015-16,330350,SouthWest Edgecombe High,887.0,344.0,38.78,,True
2015-16,320372,Southwest Elementary,661.0,371.0,56.13,2006-07,True
2015-16,340528,Southwest Elementary,501.0,216.0,43.11,,True
2015-16,181342,Southwest Elementary,333.0,307.0,92.19,2006-07,True
2015-16,670343,Southwest Elementary,750.0,390.0,52.0,2006-07,True
2015-16,291352,Southwest Elementary School,346.0,321.0,92.77,2006-07,True
2015-16,410562,Southwest Guilford High,1478.0,381.0,25.78,,True
2015-16,410565,Southwest Guilford Middle,1134.0,338.0,29.81,,True
2015-16,670344,Southwest High,634.0,260.0,41.01,,True
2015-16,360498,Southwest Middle,855.0,802.0,93.8,2010-11,True
2015-16,670345,Southwest Middle,524.0,279.0,53.24,,True
2015-16,600538,Southwest Middle School,1424.0,418.0,29.35,,True
2015-16,760358,Southwestern Randolph High,1108.0,566.0,51.08,,True
2015-16,760360,Southwestern Randolph Middle,612.0,379.0,61.93,,True
2015-16,290366,Southwood Elementary,605.0,413.0,68.26,2006-07,True
2015-16,540340,Southwood Elementary,354.0,193.0,54.52,2006-07,True
2015-16,030320,Sparta Elementary,635.0,502.0,79.06,2004-05,True
2015-16,340530,Speas Elementary,488.0,472.0,96.72,2006-07,True
2015-16,980380,Speight Middle,389.0,261.0,67.1,,True
2015-16,810396,Spindale Elementary School,392.0,280.0,71.43,2006-07,True
2015-16,960382,Spring Creek Elementary,837.0,749.0,89.49,2004-05,True
2015-16,960386,Spring Creek High,1020.0,634.0,62.16,2015-16,True
2015-16,960387,Spring Creek Middle,570.0,350.0,61.4,2015-16,True
2015-16,830349,Spring Hill Middle,641.0,314.0,48.99,2011-12,True
2015-16,640376,Spring Hope Elementary,523.0,523.0,100.0,2002-03,True
2015-16,260428,Spring Lake Middle,482.0,482.0,100.0,2015-16,True
2015-16,320376,Spring Valley Elementary,576.0,356.0,61.81,2009-10,True
2015-16,980384,Springfield Middle,465.0,275.0,59.14,,True
2015-16,360499,Springfield Primary,453.0,365.0,80.57,2014-15,True
2015-16,230364,Springmore Elementary,634.0,343.0,54.1,2006-07,True
2015-16,550362,St James Elementary,547.0,149.0,27.24,,True
2015-16,900358,Stallings Elementary,571.0,182.0,31.87,,True
2015-16,840360,Stanfield Elementary,284.0,151.0,53.17,2012-13,True
2015-16,360500,Stanley Middle,485.0,271.0,55.88,,True
2015-16,840370,Stanly Academy Learning Center,34.0,26.0,76.47,,True
2015-16,840361,Stanly Early College High,193.0,101.0,52.33,,True
2015-16,980388,Stantonsburg Elementary,232.0,181.0,78.02,2006-07,True
2015-16,430345,STAR Academy,101.0,95.0,94.06,,True
2015-16,620334,Star Elementary,237.0,176.0,74.26,2006-07,True
2015-16,600545,Starmount Acad of Excellence,455.0,238.0,52.31,2015-16,True
2015-16,990326,Starmount High,602.0,275.0,45.68,,True
2015-16,990325,Starmount Middle,363.0,222.0,61.16,,True
2015-16,63B000,STARS Charter,376.0,75.0,19.95,2004-05,True
2015-16,180380,Startown Elementary,535.0,254.0,47.48,2013-14,True
2015-16,670347,Stateside Elementary,748.0,274.0,36.63,2015-16,True
2015-16,490354,Statesville High,984.0,569.0,57.83,,True
2015-16,490352,Statesville Middle,464.0,411.0,88.58,,True
2015-16,600546,Statesville Road Elementary,584.0,394.0,67.47,2009-10,True
2015-16,260430,Stedman Elementary,292.0,158.0,54.11,2006-07,True
2015-16,260432,Stedman Primary,178.0,102.0,57.3,2006-07,True
2015-16,600549,Steele Creek Elementary,745.0,283.0,37.99,2014-15,True
2015-16,410569,STEM Early College @ NC A&T SU,149.0,18.0,12.08,,True
2015-16,910384,STEM Early High,260.0,125.0,48.08,2015-16,True
2015-16,600550,Sterling Elementary,783.0,482.0,61.56,2005-06,True
2015-16,92E000,Sterling Montessori Academy,706.0,24.0,3.4,,True
2015-16,410568,Sternberger Elementary,382.0,47.0,12.3,,True
2015-16,61L000,Stewart Creek High,224.0,202.0,90.18,,True
2015-16,330354,Stocks Elementary,546.0,391.0,71.61,2006-07,True
2015-16,740396,Stokes,275.0,177.0,64.36,2006-07,True
2015-16,850360,Stokes Early College,141.0,59.0,41.84,,True
2015-16,410571,Stokesdale Elementary,489.0,71.0,14.52,,True
2015-16,290310,Stoner-Thomas School,68.0,48.0,70.59,,True
2015-16,790390,Stoneville Elementary,431.0,218.0,50.58,2006-07,True
2015-16,170344,Stoney Creek Elementary,182.0,182.0,100.0,2006-07,True
2015-16,600521,Stoney Creek Elementary,860.0,381.0,44.3,2015-16,True
2015-16,260434,Stoney Point Elementary,809.0,217.0,26.82,,True
2015-16,020320,Stony Point Elementary,257.0,154.0,59.92,2006-07,True
2015-16,730354,Stories Creek Elementary,413.0,352.0,85.23,2006-07,True
2015-16,920564,Stough Elementary,553.0,326.0,58.95,2006-07,True
2015-16,390360,Stovall-Shaw Elementary,295.0,201.0,68.14,2006-07,True
2015-16,360378,Stuart W Cramer High,781.0,323.0,41.36,,True
2015-16,49D000,Success Institute Charter,90.0,90.0,100.0,2011-12,True
2015-16,60B000,Sugar Creek Charter,1105.0,935.0,84.62,2001-02,True
2015-16,020324,Sugar Loaf Elementary,238.0,116.0,48.74,2006-07,True
2015-16,450344,Sugarloaf Elementary,425.0,341.0,80.24,2006-07,True
2015-16,41J000,Summerfield Charter Academy,670.0,83.0,12.39,2014-15,True
2015-16,410574,Summerfield Elementary,565.0,70.0,12.39,,True
2015-16,670346,Summersill Elementary,570.0,317.0,55.61,2006-07,True
2015-16,50A000,Summit Charter,200.0,53.0,26.5,,True
2015-16,410577,Sumner Elementary,663.0,413.0,62.29,2006-07,True
2015-16,900363,Sun Valley Elementary,713.0,222.0,31.14,,True
2015-16,900360,Sun Valley High,1256.0,378.0,30.1,,True
2015-16,900362,Sun Valley Middle,1357.0,415.0,30.58,,True
2015-16,750328,Sunny View Elementary School,162.0,133.0,82.1,2006-07,True
2015-16,260440,Sunnyside Elementary,362.0,362.0,100.0,2006-07,True
2015-16,821330,Sunset Avenue Elementary,451.0,337.0,74.72,2006-07,True
2015-16,650368,Sunset Park Elementary,464.0,464.0,100.0,2005-06,True
2015-16,810400,Sunshine Elementary School,200.0,118.0,59.0,2006-07,True
2015-16,100338,Supply Elementary,670.0,556.0,82.99,2005-06,True
2015-16,860352,Surry Central High,778.0,435.0,55.91,,True
2015-16,860354,Surry Early College,361.0,190.0,52.63,,True
2015-16,870320,Swain County East Elementary,447.0,298.0,66.67,2006-07,True
2015-16,870314,Swain County High School,551.0,230.0,41.74,,True
2015-16,870318,Swain County Middle School,412.0,256.0,62.14,2005-06,True
2015-16,870324,Swain County West Elementary,437.0,318.0,72.77,2006-07,True
2015-16,670350,Swansboro Elementary,601.0,208.0,34.61,2006-07,True
2015-16,670352,Swansboro High,996.0,330.0,33.13,,True
2015-16,670351,Swansboro Middle,816.0,344.0,42.16,,True
2015-16,640384,Swift Creek Elementary,255.0,138.0,54.12,2006-07,True
2015-16,920568,Swift Creek Elementary,534.0,245.0,45.88,2012-13,True
2015-16,920569,Sycamore Creek Elementary,1136.0,50.0,4.4,,True
2015-16,830364,Sycamore Lane Elementary,539.0,324.0,60.11,2006-07,True
2015-16,010392,Sylvan Elementary,331.0,210.0,63.44,2006-07,True
