,prc,lea,expend,fiscal_year
1669,025,620,3146.0,2013-14
1670,025,630,9501.0,2013-14
1671,025,640,12600.0,2013-14
1672,025,650,41793.0,2013-14
1673,025,660,1667.66,2013-14
1674,025,670,19064.0,2013-14
1675,025,680,12392.0,2013-14
1676,025,681,9219.0,2013-14
1677,025,690,1059.0,2013-14
1678,025,700,4453.0,2013-14
1679,025,710,6383.0,2013-14
1680,025,720,2955.0,2013-14
1681,025,730,3670.0,2013-14
1682,025,740,17934.0,2013-14
1683,025,750,1748.0,2013-14
1684,025,760,14083.0,2013-14
1685,025,761,3663.73,2013-14
1686,025,770,5809.0,2013-14
1687,025,780,40121.0,2013-14
1688,025,790,10333.49,2013-14
1689,025,800,0.0,2013-14
1690,025,810,14702.0,2013-14
1691,025,820,6551.0,2013-14
1692,025,821,2270.0,2013-14
1693,025,830,4655.0,2013-14
1694,025,840,6805.0,2013-14
1695,025,850,5185.0,2013-14
1696,025,860,6422.0,2013-14
1697,025,861,898.0,2013-14
1698,025,862,1269.21,2013-14
1699,025,870,1505.0,2013-14
1700,025,880,2702.0,2013-14
1701,025,890,0.0,2013-14
1702,025,900,0.0,2013-14
1703,025,910,5205.0,2013-14
1704,025,920,51150.15,2013-14
1705,025,930,1844.0,2013-14
1706,025,940,0.0,2013-14
1707,025,950,3414.0,2013-14
1708,025,960,14695.0,2013-14
1709,025,970,7585.0,2013-14
1710,025,980,9308.0,2013-14
1711,025,990,9585.0,2013-14
1712,025,995,1799.0,2013-14
1713,027,010,6705307.76,2013-14
1714,027,020,1569441.0,2013-14
1715,027,030,388131.0,2013-14
1716,027,040,402412.0,2013-14
1717,027,050,927667.0,2013-14
1718,027,060,525834.1,2013-14
1719,027,070,2014898.99,2013-14
1720,027,080,539931.22,2013-14
1721,027,090,1422739.0,2013-14
1722,027,100,3732145.0,2013-14
1723,027,110,5615809.0,2013-14
1724,027,111,1455390.0,2013-14
1725,027,120,1945749.0,2013-14
1726,027,130,3294182.0,2013-14
1727,027,132,1663893.0,2013-14
1728,027,140,3400117.49,2013-14
1729,027,150,317452.74,2013-14
1730,027,160,1518077.79,2013-14
1731,027,170,789231.31,2013-14
1732,027,180,4104806.0,2013-14
1733,027,181,810327.0,2013-14
1734,027,182,702400.0,2013-14
1735,027,190,2514853.0,2013-14
1736,027,200,721850.6,2013-14
1737,027,210,643753.0,2013-14
1738,027,220,308658.91,2013-14
1739,027,230,4264775.3,2013-14
1740,027,240,1415674.0,2013-14
1741,027,241,377453.73,2013-14
1742,027,250,4713021.51,2013-14
1743,027,260,9905624.0,2013-14
1744,027,270,908925.0,2013-14
1745,027,280,1488318.0,2013-14
1746,027,290,5036973.0,2013-14
1747,027,291,1157198.0,2013-14
1748,027,292,776876.0,2013-14
1749,027,300,1716819.0,2013-14
1750,027,310,3125725.0,2013-14
1751,027,320,10560263.0,2013-14
1752,027,330,1308055.0,2013-14
1753,027,340,11172554.0,2013-14
1754,027,350,2581543.32,2013-14
1755,027,360,4187007.0,2013-14
1756,027,370,459018.0,2013-14
1757,027,380,354248.59,2013-14
1758,027,390,1497242.0,2013-14
1759,027,400,898434.0,2013-14
1760,027,410,18550214.0,2013-14
1761,027,420,1077393.12,2013-14
1762,027,421,737161.0,2013-14
1763,027,422,277237.0,2013-14
1764,027,430,5799688.0,2013-14
1765,027,440,1895854.0,2013-14
1766,027,450,3999725.0,2013-14
1767,027,460,883159.51,2013-14
1768,027,470,1653862.0,2013-14
1769,027,480,178559.0,2013-14
1770,027,490,2836543.0,2013-14
1771,027,491,1531126.0,2013-14
1772,027,500,1058915.0,2013-14
1773,027,510,6857578.1,2013-14
1774,027,520,382298.15,2013-14
1775,027,530,3050725.0,2013-14
1776,027,540,2462146.0,2013-14
1777,027,550,1985769.41,2013-14
1778,027,560,1180443.37,2013-14
1779,027,570,508083.99,2013-14
1780,027,580,1087304.0,2013-14
1781,027,590,1718780.02,2013-14
1782,027,600,26124829.0,2013-14
1783,027,610,549774.01,2013-14
1784,027,620,1532484.0,2013-14
1785,027,630,3713882.0,2013-14
1786,027,640,4433588.0,2013-14
1787,027,650,7936990.97,2013-14
1788,027,660,557663.0,2013-14
1789,027,670,5567921.0,2013-14
1790,027,680,2196517.0,2013-14
1791,027,681,3474723.25,2013-14
1792,027,690,324226.0,2013-14
1793,027,700,1931012.13,2013-14
1794,027,710,1943587.4,2013-14
1795,027,720,577968.0,2013-14
1796,027,730,830060.12,2013-14
1797,027,740,6647224.0,2013-14
1798,027,750,620659.0,2013-14
1799,027,760,4343760.27,2013-14
1800,027,761,1439968.69,2013-14
1801,027,770,1667592.0,2013-14
1802,027,780,6316940.69,2013-14
1803,027,790,3624877.82,2013-14
1804,027,800,6431114.0,2013-14
1805,027,810,1929108.1,2013-14
1806,027,820,2001493.71,2013-14
1807,027,821,899084.04,2013-14
1808,027,830,1348146.0,2013-14
1809,027,840,2306817.0,2013-14
1810,027,850,1636310.0,2013-14
1811,027,860,2322437.01,2013-14
1812,027,861,387191.0,2013-14
1813,027,862,364839.6,2013-14
1814,027,870,381785.98,2013-14
1815,027,880,1161236.4,2013-14
1816,027,890,187957.0,2013-14
1817,027,900,7803723.79,2013-14
1818,027,910,2123574.16,2013-14
1819,027,920,34072792.0,2013-14
1820,027,930,698382.0,2013-14
1821,027,940,370129.0,2013-14
1822,027,950,1296818.53,2013-14
1823,027,960,5915007.0,2013-14
1824,027,970,2162401.0,2013-14
1825,027,980,2532745.8,2013-14
1826,027,990,1423935.0,2013-14
1827,027,995,639054.0,2013-14
1828,029,010,81601.12,2013-14
1829,029,020,75492.53,2013-14
1830,029,030,28553.0,2013-14
1831,029,040,90229.0,2013-14
1832,029,050,30583.0,2013-14
1833,029,060,25900.92,2013-14
1834,029,070,96726.0,2013-14
1835,029,080,64632.85,2013-14
1836,029,090,115000.0,2013-14
1837,029,100,62601.04,2013-14
1838,029,110,181556.91,2013-14
1839,029,111,102499.55,2013-14
1840,029,120,128095.0,2013-14
1841,029,130,151903.0,2013-14
1842,029,132,89712.88,2013-14
1843,029,140,120674.68,2013-14
1844,029,150,20000.0,2013-14
1845,029,160,81816.0,2013-14
1846,029,170,61228.36,2013-14
1847,029,180,118024.38,2013-14
1848,029,181,76061.0,2013-14
1849,029,182,99611.37,2013-14
1850,029,190,85470.0,2013-14
1851,029,200,68940.56,2013-14
1852,029,210,49130.0,2013-14
1853,029,220,31572.57,2013-14
1854,029,230,166706.27,2013-14
1855,029,240,161204.6,2013-14
1856,029,241,86862.76,2013-14
1857,029,250,91445.43,2013-14
1858,029,260,243813.0,2013-14
1859,029,270,62000.0,2013-14
1860,029,280,88100.0,2013-14
1861,029,290,88273.0,2013-14
1862,029,291,100642.0,2013-14
1863,029,292,93050.0,2013-14
1864,029,300,99975.02,2013-14
1865,029,310,75572.0,2013-14
1866,029,320,133399.73,2013-14
1867,029,330,126260.62,2013-14
1868,029,340,200601.0,2013-14
1869,029,350,105911.4,2013-14
1870,029,360,83089.0,2013-14
1871,029,370,87215.0,2013-14
1872,029,380,28683.02,2013-14
1873,029,390,48980.83,2013-14
1874,029,400,30000.0,2013-14
1875,029,410,246357.0,2013-14
1876,029,420,63345.0,2013-14
1877,029,421,90836.55,2013-14
1878,029,422,82808.84,2013-14
1879,029,430,87505.0,2013-14
1880,029,440,72408.94,2013-14
1881,029,450,124035.45,2013-14
1882,029,460,71128.92,2013-14
1883,029,470,96323.0,2013-14
1884,029,480,66996.0,2013-14
1885,029,490,131252.0,2013-14
1886,029,491,63967.9,2013-14
1887,029,500,89693.0,2013-14
1888,029,510,112226.14,2013-14
1889,029,520,20178.62,2013-14
1890,029,530,85510.0,2013-14
1891,029,540,66978.0,2013-14
1892,029,550,90612.95,2013-14
1893,029,560,51350.99,2013-14
1894,029,570,64756.28,2013-14
1895,029,580,75963.34,2013-14
1896,029,590,84066.99,2013-14
1897,029,600,242879.0,2013-14
1898,029,610,33500.0,2013-14
1899,029,620,77960.0,2013-14
1900,029,630,124258.75,2013-14
1901,029,640,189806.0,2013-14
1902,029,650,144728.78,2013-14
1903,029,660,70478.0,2013-14
1904,029,670,35000.0,2013-14
1905,029,680,72894.86,2013-14
1906,029,681,87441.37,2013-14
1907,029,690,59000.0,2013-14
1908,029,700,88374.49,2013-14
1909,029,710,91767.0,2013-14
1910,029,720,85000.0,2013-14
1911,029,730,101128.98,2013-14
1912,029,740,191742.0,2013-14
1913,029,760,94200.94,2013-14
1914,029,761,93209.0,2013-14
1915,029,770,106695.88,2013-14
1916,029,780,143479.58,2013-14
1917,029,790,122594.67,2013-14
1918,029,800,155123.0,2013-14
1919,029,810,97151.0,2013-14
1920,029,820,47008.55,2013-14
1921,029,821,56261.12,2013-14
1922,029,830,81732.0,2013-14
1923,029,840,70634.55,2013-14
1924,029,850,61220.0,2013-14
1925,029,860,23811.85,2013-14
1926,029,861,54200.0,2013-14
1927,029,870,58696.22,2013-14
1928,029,880,70783.18,2013-14
1929,029,890,31139.35,2013-14
1930,029,900,109648.0,2013-14
1931,029,910,100502.66,2013-14
1932,029,920,201418.5,2013-14
1933,029,930,97559.0,2013-14
1934,029,940,65300.0,2013-14
1935,029,950,70034.92,2013-14
1936,029,960,107135.0,2013-14
1937,029,970,76758.94,2013-14
1938,029,980,119987.0,2013-14
1939,029,990,70420.0,2013-14
1940,029,995,45913.0,2013-14
1941,030,010,85141.0,2013-14
1942,030,020,20166.0,2013-14
1943,030,030,30242.0,2013-14
1944,030,040,13763.3,2013-14
1945,030,050,11993.0,2013-14
1946,030,060,17299.51,2013-14
1947,030,070,26365.0,2013-14
1948,030,080,33621.22,2013-14
1949,030,090,28094.95,2013-14
1950,030,100,136212.0,2013-14
1951,030,110,96745.0,2013-14
1952,030,111,43490.64,2013-14
1953,030,120,48373.0,2013-14
1954,030,130,367802.0,2013-14
1955,030,132,19963.0,2013-14
1956,030,140,41415.8,2013-14
1957,030,150,0.0,2013-14
1958,030,160,87685.43,2013-14
1959,030,170,10536.66,2013-14
1960,030,180,52793.1,2013-14
1961,030,181,282267.04,2013-14
1962,030,182,11257.0,2013-14
1963,030,190,31183.0,2013-14
1964,030,200,37121.61,2013-14
1965,030,210,8398.0,2013-14
1966,030,220,4859.26,2013-14
1967,030,230,166151.0,2013-14
1968,030,240,23851.0,2013-14
1969,030,241,8694.0,2013-14
1970,030,250,159448.0,2013-14
1971,030,260,125055.5,2013-14
1972,030,270,95139.61,2013-14
1973,030,280,18507.0,2013-14
1974,030,290,75281.0,2013-14
1975,030,291,11843.0,2013-14
1976,030,292,34276.0,2013-14
1977,030,300,69773.0,2013-14
1978,030,310,91545.45,2013-14
1979,030,320,290884.39,2013-14
1980,030,330,25063.0,2013-14
1981,030,340,191752.69,2013-14
1982,030,350,32537.0,2013-14
1983,030,360,335111.0,2013-14
1984,030,370,5916.78,2013-14
1985,030,380,2801.31,2013-14
1986,030,390,90307.0,2013-14
1987,030,400,34950.45,2013-14
1988,030,410,783794.0,2013-14
1989,030,420,12860.0,2013-14
1990,030,421,11693.0,2013-14
1991,030,422,3670.0,2013-14
1992,030,430,78100.0,2013-14
1993,030,440,53358.81,2013-14
1994,030,450,145594.0,2013-14
1995,030,460,35686.25,2013-14
1996,030,470,85433.0,2013-14
1997,030,480,2124.0,2013-14
1998,030,490,80497.0,2013-14
1999,030,491,22515.0,2013-14
2000,030,500,13678.0,2013-14
2001,030,510,251679.99,2013-14
2002,030,520,4387.0,2013-14
2003,030,530,37217.0,2013-14
2004,030,540,97621.0,2013-14
2005,030,550,81816.0,2013-14
2006,030,560,47314.77,2013-14
2007,030,570,9764.0,2013-14
2008,030,580,12743.67,2013-14
2009,030,590,68187.04,2013-14
2010,030,600,1553404.1,2013-14
2011,030,610,7572.0,2013-14
2012,030,620,44709.0,2013-14
2013,030,630,137932.0,2013-14
2014,030,640,61424.0,2013-14
2015,030,650,200595.7,2013-14
2016,030,660,7958.78,2013-14
2017,030,670,95417.0,2013-14
2018,030,680,62330.07,2013-14
2019,030,681,17330.0,2013-14
2020,030,690,24681.24,2013-14
2021,030,700,42960.75,2013-14
2022,030,710,93449.0,2013-14
2023,030,720,6796.0,2013-14
2024,030,730,17782.9,2013-14
2025,030,740,219517.0,2013-14
2026,030,750,8642.0,2013-14
2027,030,760,197833.12,2013-14
2028,030,761,40504.0,2013-14
2029,030,770,28400.0,2013-14
2030,030,780,257108.1,2013-14
2031,030,790,140252.67,2013-14
2032,030,800,74767.0,2013-14
2033,030,810,32459.0,2013-14
2034,030,820,91785.86,2013-14
2035,030,821,1774.96,2013-14
2036,030,830,65826.0,2013-14
2037,030,840,61341.0,2013-14
2038,030,850,25258.0,2013-14
2039,030,860,88266.45,2013-14
2040,030,861,21192.16,2013-14
2041,030,862,6365.92,2013-14
2042,030,870,7427.88,2013-14
2043,030,880,13448.96,2013-14
2044,030,890,0.0,2013-14
2045,030,900,59437.23,2013-14
2046,030,910,55442.64,2013-14
2047,030,920,571999.17,2013-14
2048,030,930,55176.95,2013-14
2049,030,940,6390.0,2013-14
2050,030,950,16755.0,2013-14
2051,030,960,41060.69,2013-14
2052,030,970,104739.79,2013-14
2053,030,980,134291.48,2013-14
2054,030,990,21100.0,2013-14
2055,030,995,8589.0,2013-14
2056,031,010,4438181.2,2013-14
2057,031,020,1706279.98,2013-14
2058,031,040,2138127.0,2013-14
2059,031,070,1172528.0,2013-14
2060,031,080,1714280.57,2013-14
2061,031,090,1983838.0,2013-14
2062,031,120,4955519.0,2013-14
2063,031,132,288773.08,2013-14
2064,031,140,5668986.14,2013-14
2065,031,150,420571.98,2013-14
2066,031,170,968731.03,2013-14
2067,031,200,80904.66,2013-14
2068,031,210,192155.0,2013-14
2069,031,230,5149123.28,2013-14
2070,031,240,3242238.97,2013-14
2071,031,241,1354032.8,2013-14
2072,031,250,929978.18,2013-14
2073,031,260,1808117.0,2013-14
2074,031,290,4930894.0,2013-14
2075,031,291,587795.0,2013-14
2076,031,292,460216.0,2013-14
2077,031,300,211032.0,2013-14
2078,031,310,6162423.53,2013-14
2079,031,330,3806837.0,2013-14
2080,031,350,3344514.05,2013-14
2081,031,360,3305726.0,2013-14
2082,031,370,883564.0,2013-14
2083,031,380,24266.81,2013-14
2084,031,390,5012962.93,2013-14
2085,031,400,2126594.0,2013-14
2086,031,420,1402326.82,2013-14
2087,031,421,1358538.99,2013-14
2088,031,422,408022.0,2013-14
2089,031,430,11880488.0,2013-14
2090,031,460,1693849.0,2013-14
2091,031,470,4503973.56,2013-14
2092,031,510,11718147.92,2013-14
2093,031,520,233884.85,2013-14
2094,031,530,3615873.08,2013-14
2095,031,540,3611353.0,2013-14
2096,031,550,1848858.0,2013-14
2097,031,570,113850.99,2013-14
2098,031,580,1335225.0,2013-14
2099,031,590,3145659.61,2013-14
2100,031,610,83566.0,2013-14
2101,031,620,1593835.0,2013-14
2102,031,640,7053413.0,2013-14
2103,031,660,839949.0,2013-14
2104,031,670,1096043.0,2013-14
2105,031,700,1633243.55,2013-14
2106,031,710,1677886.37,2013-14
2107,031,720,143176.0,2013-14
2108,031,730,882185.18,2013-14
2109,031,740,5105574.0,2013-14
2110,031,760,8167634.31,2013-14
2111,031,761,2020265.16,2013-14
2112,031,770,4441181.01,2013-14
2113,031,780,17931685.05,2013-14
2114,031,790,6202933.38,2013-14
2115,031,800,3953215.0,2013-14
2116,031,810,3306244.54,2013-14
2117,031,820,5509536.84,2013-14
2118,031,821,1664004.57,2013-14
2119,031,830,3444788.0,2013-14
2120,031,840,2674128.0,2013-14
2121,031,850,2462807.0,2013-14
2122,031,860,2573755.99,2013-14
2123,031,861,379724.0,2013-14
2124,031,862,516011.25,2013-14
2125,031,870,128030.98,2013-14
2126,031,890,164054.08,2013-14
2127,031,900,3082878.0,2013-14
2128,031,910,3327945.69,2013-14
2129,031,930,296529.94,2013-14
2130,031,940,710128.0,2013-14
2131,031,960,8039958.0,2013-14
2132,031,970,2734755.97,2013-14
2133,031,980,7032786.79,2013-14
2134,031,990,2512760.0,2013-14
2135,032,010,10437571.89,2013-14
2136,032,020,2745456.68,2013-14
2137,032,030,785858.0,2013-14
2138,032,040,2064212.0,2013-14
2139,032,050,1731261.0,2013-14
2140,032,060,1104072.26,2013-14
2141,032,070,3651818.0,2013-14
2142,032,080,1550935.99,2013-14
2143,032,090,2201694.27,2013-14
2144,032,100,5419264.0,2013-14
2145,032,110,12970897.0,2013-14
2146,032,111,2100638.0,2013-14
2147,032,120,6752478.0,2013-14
2148,032,130,13743525.0,2013-14
2149,032,132,2729259.0,2013-14
2150,032,140,5909164.51,2013-14
2151,032,150,994994.0,2013-14
2152,032,160,4334922.5,2013-14
2153,032,170,1468448.48,2013-14
2154,032,180,7765719.0,2013-14
2155,032,181,1946488.0,2013-14
2156,032,182,1438649.0,2013-14
2157,032,190,4312188.2,2013-14
2158,032,200,1803667.61,2013-14
2159,032,210,1144840.0,2013-14
2160,032,220,726407.47,2013-14
2161,032,230,7943218.96,2013-14
2162,032,240,3042841.0,2013-14
2163,032,241,1085059.47,2013-14
2164,032,250,6392403.08,2013-14
2165,032,260,26041069.47,2013-14
2166,032,270,1559880.0,2013-14
2167,032,280,1969774.0,2013-14
2168,032,290,9723657.0,2013-14
2169,032,291,1514028.0,2013-14
2170,032,292,917428.0,2013-14
2171,032,300,3285525.33,2013-14
2172,032,310,3777052.74,2013-14
2173,032,320,16799972.0,2013-14
2174,032,330,3011908.0,2013-14
2175,032,340,25300614.0,2013-14
2176,032,350,3757399.04,2013-14
2177,032,360,15323874.0,2013-14
2178,032,370,953614.0,2013-14
2179,032,380,635085.6,2013-14
2180,032,390,3765684.21,2013-14
2181,032,400,1569208.0,2013-14
2182,032,410,37181389.6,2013-14
2183,032,420,1813147.45,2013-14
2184,032,421,1610306.0,2013-14
2185,032,422,528034.82,2013-14
2186,032,430,9361557.0,2013-14
2187,032,440,3954773.0,2013-14
2188,032,450,6744733.0,2013-14
2189,032,460,1535017.12,2013-14
2190,032,470,4040520.06,2013-14
2191,032,480,352633.0,2013-14
2192,032,490,8223906.0,2013-14
2193,032,491,2704338.02,2013-14
2194,032,500,1951838.0,2013-14
2195,032,510,19555411.76,2013-14
2196,032,520,611079.98,2013-14
2197,032,530,4306121.55,2013-14
2198,032,540,4732700.06,2013-14
2199,032,550,5920625.97,2013-14
2200,032,560,2448562.02,2013-14
2201,032,570,1308666.43,2013-14
2202,032,580,1984308.0,2013-14
2203,032,590,3422047.4,2013-14
2204,032,600,51197383.0,2013-14
2205,032,610,1072513.0,2013-14
2206,032,620,2023384.0,2013-14
2207,032,630,5427155.0,2013-14
2208,032,640,8396376.0,2013-14
2209,032,650,11230032.4,2013-14
2210,032,660,1083751.94,2013-14
2211,032,670,13033347.0,2013-14
2212,032,680,3803893.0,2013-14
2213,032,681,4436361.51,2013-14
2214,032,690,827753.0,2013-14
2215,032,700,3128759.81,2013-14
2216,032,710,3848345.26,2013-14
2217,032,720,1004709.0,2013-14
2218,032,730,2511725.12,2013-14
2219,032,740,10627522.0,2013-14
2220,032,750,1316008.0,2013-14
2221,032,760,8105111.26,2013-14
2222,032,761,2110390.0,2013-14
2223,032,770,3339396.0,2013-14
2224,032,780,13089256.16,2013-14
2225,032,790,7152461.0,2013-14
2226,032,800,9096549.0,2013-14
2227,032,810,4746121.64,2013-14
2228,032,820,3801806.62,2013-14
2229,032,821,1045721.63,2013-14
2230,032,830,3122289.0,2013-14
2231,032,840,4675333.0,2013-14
2232,032,850,3568477.0,2013-14
2233,032,860,4063851.0,2013-14
2234,032,861,580577.0,2013-14
2235,032,862,888122.5,2013-14
2236,032,870,1104350.44,2013-14
2237,032,880,1910968.18,2013-14
2238,032,890,376768.78,2013-14
2239,032,900,15381155.96,2013-14
2240,032,910,3448624.0,2013-14
2241,032,920,75093350.6,2013-14
2242,032,930,1326659.99,2013-14
2243,032,940,845239.0,2013-14
2244,032,950,2438280.66,2013-14
2245,032,960,9777656.0,2013-14
2246,032,970,4833882.0,2013-14
2247,032,980,4603471.64,2013-14
2248,032,990,2942006.0,2013-14
2249,032,995,1215522.0,2013-14
2250,034,010,1121971.0,2013-14
2251,034,030,69288.0,2013-14
2252,034,040,181881.0,2013-14
2253,034,050,158373.0,2013-14
2254,034,060,107605.48,2013-14
2255,034,070,348914.99,2013-14
2256,034,080,146307.73,2013-14
2257,034,090,242518.82,2013-14
2258,034,100,626264.0,2013-14
2259,034,110,1275494.0,2013-14
2260,034,111,42138.0,2013-14
2261,034,120,638440.0,2013-14
2262,034,130,1432003.0,2013-14
2263,034,140,100196.16,2013-14
2264,034,150,95259.43,2013-14
2265,034,160,194212.68,2013-14
2266,034,170,122659.6,2013-14
2267,034,180,498631.0,2013-14
2268,034,181,184062.0,2013-14
2269,034,182,92483.88,2013-14
2270,034,190,406825.0,2013-14
2271,034,200,166823.88,2013-14
2272,034,210,111356.0,2013-14
2273,034,220,62937.09,2013-14
2274,034,230,33315.0,2013-14
2275,034,240,309326.7,2013-14
2276,034,241,114793.93,2013-14
2277,034,250,699517.95,2013-14
2278,034,260,166330.99,2013-14
2279,034,270,190542.0,2013-14
2280,034,280,243696.0,2013-14
2281,034,290,990737.82,2013-14
2282,034,291,155898.0,2013-14
2283,034,292,81711.0,2013-14
2284,034,300,25.35,2013-14
2285,034,310,459022.02,2013-14
2286,034,320,285883.0,2013-14
2287,034,330,26729.0,2013-14
2288,034,340,554869.0,2013-14
2289,034,350,428053.18,2013-14
2290,034,360,1389104.0,2013-14
2291,034,370,8875.0,2013-14
2292,034,380,59258.57,2013-14
2293,034,390,21439.0,2013-14
2294,034,400,157135.0,2013-14
2295,034,410,3558238.0,2013-14
2296,034,420,160937.21,2013-14
2297,034,421,96117.0,2013-14
2298,034,422,48254.0,2013-14
2299,034,430,489010.0,2013-14
2300,034,440,310449.0,2013-14
2301,034,450,209902.0,2013-14
2302,034,460,46108.0,2013-14
2303,034,470,357611.0,2013-14
2304,034,480,28458.0,2013-14
2305,034,490,388557.0,2013-14
2306,034,491,293204.26,2013-14
2307,034,500,180446.0,2013-14
2308,034,510,1632649.14,2013-14
2309,034,530,491202.99,2013-14
2310,034,540,449135.0,2013-14
2311,034,550,568142.03,2013-14
2312,034,560,215437.93,2013-14
2313,034,570,128678.0,2013-14
2314,034,580,173072.0,2013-14
2315,034,590,23420.13,2013-14
2316,034,600,7081189.77,2013-14
2317,034,610,85220.0,2013-14
2318,034,620,4043.0,2013-14
2319,034,640,11089.0,2013-14
2320,034,650,8169.0,2013-14
2321,034,660,99917.09,2013-14
2322,034,670,1163767.0,2013-14
2323,034,680,370592.0,2013-14
2324,034,681,605041.06,2013-14
2325,034,690,63102.0,2013-14
2326,034,700,285477.04,2013-14
2327,034,710,430339.85,2013-14
2328,034,720,89085.0,2013-14
2329,034,730,233694.97,2013-14
2330,034,740,1180371.0,2013-14
2331,034,750,97660.0,2013-14
2332,034,760,861297.11,2013-14
2333,034,761,209970.45,2013-14
2334,034,770,179847.0,2013-14
2335,034,780,1178056.53,2013-14
2336,034,790,210060.7,2013-14
2337,034,800,985523.0,2013-14
2338,034,810,407725.0,2013-14
2339,034,820,428060.73,2013-14
2340,034,821,29729.93,2013-14
2341,034,830,303135.0,2013-14
2342,034,840,434287.0,2013-14
2343,034,850,332385.0,2013-14
2344,034,860,52931.18,2013-14
2345,034,861,60627.0,2013-14
2346,034,862,63205.89,2013-14
2347,034,870,5999.4,2013-14
2348,034,880,176838.92,2013-14
2349,034,890,28444.29,2013-14
2350,034,900,1179739.0,2013-14
2351,034,910,332267.33,2013-14
2352,034,920,7418349.7,2013-14
2353,034,930,117489.3,2013-14
2354,034,940,85373.0,2013-14
2355,034,950,221483.89,2013-14
2356,034,960,952734.32,2013-14
2357,034,970,488728.0,2013-14
2358,034,990,132439.0,2013-14
2359,034,995,113830.0,2013-14
2360,039,010,61075.0,2013-14
2361,039,060,13751.63,2013-14
2362,039,070,0.0,2013-14
2363,039,080,0.0,2013-14
2364,039,100,379653.0,2013-14
2365,039,110,215600.0,2013-14
2366,039,120,208000.0,2013-14
2367,039,130,172302.68,2013-14
2368,039,140,102629.96,2013-14
2369,039,160,30800.0,2013-14
2370,039,220,25640.0,2013-14
2371,039,230,49642.36,2013-14
2372,039,240,182067.0,2013-14
2373,039,260,0.0,2013-14
2374,039,280,31648.46,2013-14
2375,039,290,74546.53,2013-14
2376,039,292,12394.58,2013-14
2377,039,310,297250.0,2013-14
2378,039,330,8751.96,2013-14
2379,039,350,150976.0,2013-14
2380,039,360,398738.25,2013-14
2381,039,370,12400.52,2013-14
2382,039,400,32728.0,2013-14
2383,039,420,35926.0,2013-14
2384,039,421,12565.8,2013-14
2385,039,460,29600.0,2013-14
2386,039,530,30000.0,2013-14
2387,039,540,84000.0,2013-14
2388,039,550,0.0,2013-14
2389,039,560,39722.0,2013-14
2390,039,570,40000.0,2013-14
2391,039,580,11549.79,2013-14
2392,039,590,26232.9,2013-14
2393,039,610,26376.6,2013-14
2394,039,630,73493.0,2013-14
2395,039,650,245617.6,2013-14
2396,039,680,160000.0,2013-14
2397,039,720,32765.51,2013-14
2398,039,750,28000.0,2013-14
2399,039,770,0.0,2013-14
2400,039,790,23247.26,2013-14
2401,039,800,68524.62,2013-14
2402,039,810,69457.0,2013-14
2403,039,830,42000.0,2013-14
2404,039,840,116667.0,2013-14
2405,039,850,29380.29,2013-14
2406,039,860,0.0,2013-14
2407,039,870,63921.0,2013-14
2408,039,940,32182.11,2013-14
2409,039,960,66306.49,2013-14
2410,039,990,17639.08,2013-14
2411,039,995,22917.0,2013-14
2412,041,020,11064.0,2013-14
2413,041,030,3216.0,2013-14
2414,041,040,1378.49,2013-14
2415,041,050,6499.12,2013-14
2416,041,060,7487.0,2013-14
2417,041,070,3445.0,2013-14
2418,041,080,0.0,2013-14
2419,041,090,3900.0,2013-14
2420,041,100,0.0,2013-14
2421,041,110,24357.0,2013-14
2422,041,111,3920.0,2013-14
2423,041,120,25378.27,2013-14
2424,041,130,773.48,2013-14
2425,041,140,2943.0,2013-14
2426,041,170,2730.0,2013-14
2427,041,181,1777.0,2013-14
2428,041,182,4053.0,2013-14
2429,041,210,2871.0,2013-14
2430,041,220,6000.0,2013-14
2431,041,230,42488.0,2013-14
2432,041,240,27000.0,2013-14
2433,041,290,9123.0,2013-14
2434,041,291,5260.0,2013-14
2435,041,292,2483.5,2013-14
2436,041,320,0.0,2013-14
2437,041,330,3410.6,2013-14
2438,041,350,6408.0,2013-14
2439,041,360,0.0,2013-14
2440,041,370,3515.8,2013-14
2441,041,420,0.0,2013-14
2442,041,421,8000.0,2013-14
2443,041,430,6119.5,2013-14
2444,041,440,11050.0,2013-14
2445,041,450,0.0,2013-14
2446,041,460,5600.0,2013-14
2447,041,470,26000.0,2013-14
2448,041,480,3450.0,2013-14
2449,041,490,10101.28,2013-14
2450,041,510,15205.0,2013-14
2451,041,520,2346.0,2013-14
2452,041,530,1632.0,2013-14
2453,041,540,4587.0,2013-14
2454,041,560,9070.0,2013-14
2455,041,600,59092.0,2013-14
2456,041,620,8870.0,2013-14
2457,041,630,6600.0,2013-14
2458,041,640,7280.0,2013-14
2459,041,650,14568.5,2013-14
2460,041,670,73978.72,2013-14
2461,041,680,0.0,2013-14
2462,041,681,8136.0,2013-14
2463,041,720,1528.0,2013-14
2464,041,740,16200.0,2013-14
2465,041,760,12244.0,2013-14
2466,041,761,1999.0,2013-14
2467,041,810,8011.0,2013-14
2468,041,820,5740.0,2013-14
2469,041,840,9340.0,2013-14
2470,041,850,13652.0,2013-14
2471,041,861,1386.0,2013-14
2472,041,920,5085.86,2013-14
2473,041,940,0.0,2013-14
2474,041,960,15000.0,2013-14
2475,041,970,5785.0,2013-14
2476,041,980,7272.0,2013-14
2477,041,990,3008.0,2013-14
