,prc,lea,expend,allotment,fiscal_year
1276,016,210,1122.12,67522.0,2016-17
1277,016,220,59172.1,63154.0,2016-17
1278,016,230,494897.69,649987.0,2016-17
1279,016,240,173652.22,320012.61,2016-17
1280,016,241,123335.25,128275.0,2016-17
1281,016,250,168188.59,538733.51,2016-17
1282,016,260,1104598.8,2008004.32,2016-17
1283,016,270,50773.0,133294.0,2016-17
1284,016,280,92114.37,163539.43,2016-17
1285,016,290,190257.46,500281.61,2016-17
1286,016,291,160229.07,198392.11,2016-17
1287,016,292,61946.47,159178.87,2016-17
1288,016,300,174341.42,246570.0,2016-17
1289,016,310,284312.09,601148.09,2016-17
1290,016,320,1232753.0,1761012.66,2016-17
1291,016,330,163913.5,398059.69,2016-17
1292,016,340,1695875.64,3097924.0,2016-17
1293,016,350,209413.75,376304.58,2016-17
1294,016,360,1037836.94,1741440.96,2016-17
1295,016,370,59864.19,82517.0,2016-17
1296,016,380,25600.65,37992.59,2016-17
1297,016,390,208131.3,387801.0,2016-17
1298,016,400,96470.4,104983.87,2016-17
1299,016,410,1059506.08,2416297.09,2016-17
1300,016,420,136969.26,261706.0,2016-17
1301,016,421,88815.63,137804.55,2016-17
1302,016,422,32990.65,76642.88,2016-17
1303,016,430,592536.11,902868.0,2016-17
1304,016,440,132136.43,161795.51,2016-17
1305,016,450,319399.83,518233.39,2016-17
1306,016,460,80065.86,179760.0,2016-17
1307,016,470,299684.63,299684.63,2016-17
1308,016,480,32263.28,37381.17,2016-17
1309,016,490,378409.41,716332.04,2016-17
1310,016,491,80959.39,161980.0,2016-17
1311,016,500,74302.51,148766.42,2016-17
1312,016,510,964040.27,1376333.96,2016-17
1313,016,520,42829.28,80358.28,2016-17
1314,016,530,241150.22,484740.2,2016-17
1315,016,540,339899.56,527970.12,2016-17
1316,016,550,244720.19,424761.79,2016-17
1317,016,560,128787.01,155901.27,2016-17
1318,016,570,22532.74,67090.25,2016-17
1319,016,580,87291.43,138530.0,2016-17
1320,016,590,173448.32,328364.73,2016-17
1321,016,600,5412314.14,7856624.0,2016-17
1322,016,610,65689.47,96287.0,2016-17
1323,016,620,112837.19,191920.72,2016-17
1324,016,630,242466.75,477741.22,2016-17
1325,016,640,323592.1,807994.04,2016-17
1326,016,650,508626.42,839846.38,2016-17
1327,016,660,65167.99,162317.15,2016-17
1328,016,670,559435.67,1162393.31,2016-17
1329,016,680,213530.17,333534.95,2016-17
1330,016,681,136350.11,276709.65,2016-17
1331,016,690,35895.1,93800.1,2016-17
1332,016,700,224793.29,339795.09,2016-17
1333,016,710,176238.33,215903.0,2016-17
1334,016,720,63125.92,113790.0,2016-17
1335,016,730,135608.45,213686.33,2016-17
1336,016,740,682382.16,1205853.97,2016-17
1337,016,750,30443.52,37639.1,2016-17
1338,016,760,200448.73,364274.97,2016-17
1339,016,761,152990.84,294324.76,2016-17
1340,016,770,171493.55,247768.6,2016-17
1341,016,780,374073.99,1130033.07,2016-17
1342,016,790,380366.14,733542.08,2016-17
1343,016,800,511025.93,1066517.53,2016-17
1344,016,810,171458.78,269842.56,2016-17
1345,016,820,141686.92,312425.16,2016-17
1346,016,821,80527.34,155950.0,2016-17
1347,016,830,302806.01,365479.0,2016-17
1348,016,840,146374.44,344181.93,2016-17
1349,016,850,224116.41,250757.49,2016-17
1350,016,860,187746.53,232180.43,2016-17
1351,016,861,33703.18,48518.0,2016-17
1352,016,862,27567.97,55511.33,2016-17
1353,016,870,44772.67,62338.06,2016-17
1354,016,880,65648.0,118740.39,2016-17
1355,016,890,35798.44,60073.89,2016-17
1356,016,900,457124.12,976090.87,2016-17
1357,016,910,277987.92,331850.73,2016-17
1358,016,920,3230948.54,5449885.22,2016-17
1359,016,930,96794.76,165518.0,2016-17
1360,016,940,72614.9,117921.79,2016-17
1361,016,950,57659.45,128941.3,2016-17
1362,016,960,657125.09,1055210.25,2016-17
1363,016,970,295365.43,558576.0,2016-17
1364,016,980,215257.89,571011.25,2016-17
1365,016,990,116145.38,144247.0,2016-17
1366,016,995,26195.34,75646.34,2016-17
1367,018,010,2318.4,0.0,2016-17
1368,018,090,1854.72,0.0,2016-17
1369,018,550,4636.8,0.0,2016-17
1370,018,570,3355.6,0.0,2016-17
1371,018,850,5595.76,0.0,2016-17
1372,019,030,1548700.0,1548700.0,2016-17
1373,019,040,748796.0,748796.0,2016-17
1374,019,050,1548000.0,1548000.0,2016-17
1375,019,060,1559236.04,1559257.0,2016-17
1376,019,080,1466034.23,1470000.0,2016-17
1377,019,150,1597371.0,1597371.0,2016-17
1378,019,170,1504856.03,1497449.0,2016-17
1379,019,210,1548012.0,1548012.0,2016-17
1380,019,220,1680627.56,1680517.0,2016-17
1381,019,370,1728965.0,1728965.0,2016-17
1382,019,380,1858463.64,1860000.0,2016-17
1383,019,400,1710698.0,1710698.0,2016-17
1384,019,460,1726722.0,1726722.0,2016-17
1385,019,480,1711558.34,1710000.0,2016-17
1386,019,520,1927843.0,1927843.0,2016-17
1387,019,570,1469999.92,1470000.0,2016-17
1388,019,580,363782.0,363782.0,2016-17
1389,019,610,1796179.0,1796179.0,2016-17
1390,019,660,1634678.55,1634270.0,2016-17
1391,019,690,1568559.0,1568559.0,2016-17
1392,019,720,1592536.0,1592536.0,2016-17
1393,019,750,1649161.71,1648723.0,2016-17
1394,019,870,1612994.86,1613000.0,2016-17
1395,019,890,1713025.64,1710000.0,2016-17
1396,019,930,1553921.12,1550400.0,2016-17
1397,019,940,1079240.0,1079240.0,2016-17
1398,019,995,1794792.0,1794792.0,2016-17
1399,020,010,2873716.77,2868928.0,2016-17
1400,020,070,115219.99,124736.0,2016-17
1401,020,080,242763.44,249472.0,2016-17
1402,020,110,1184992.78,1184992.0,2016-17
1403,020,130,1746304.0,1746304.0,2016-17
1404,020,170,61728.2,62368.0,2016-17
1405,020,181,58002.0,58002.0,2016-17
1406,020,182,124736.0,124736.0,2016-17
1407,020,190,1496832.0,1496832.0,2016-17
1408,020,230,311840.0,311840.0,2016-17
1409,020,260,13515145.94,13515146.0,2016-17
1410,020,290,124736.0,124736.0,2016-17
1411,020,310,296101.34,311840.0,2016-17
1412,020,320,1122624.0,1122624.0,2016-17
1413,020,330,1122624.0,1122624.0,2016-17
1414,020,340,2120512.0,2120512.0,2016-17
1415,020,350,116642.48,124736.0,2016-17
1416,020,360,1685807.0,1685807.0,2016-17
1417,020,390,62368.0,62368.0,2016-17
1418,020,400,367971.0,367971.0,2016-17
1419,020,410,1559200.0,1559200.0,2016-17
1420,020,420,987124.61,997888.0,2016-17
1421,020,422,561312.0,561312.0,2016-17
1422,020,430,3742080.0,3742080.0,2016-17
1423,020,450,374208.0,374208.0,2016-17
1424,020,470,810784.0,810784.0,2016-17
1425,020,490,714114.0,714114.0,2016-17
1426,020,510,1652751.6,1652752.0,2016-17
1427,020,590,403521.0,403521.0,2016-17
1428,020,600,5034810.65,4989440.0,2016-17
1429,020,630,561312.0,561312.0,2016-17
1430,020,650,498944.0,498944.0,2016-17
1431,020,660,124736.01,124736.0,2016-17
1432,020,670,2619456.0,2619456.0,2016-17
1433,020,680,96626.83,124736.0,2016-17
1434,020,681,1719180.76,1718862.0,2016-17
1435,020,700,243235.0,243235.0,2016-17
1436,020,720,62368.0,62368.0,2016-17
1437,020,740,249472.0,249472.0,2016-17
1438,020,760,374207.89,374208.0,2016-17
1439,020,761,54864.56,54884.0,2016-17
1440,020,790,498944.39,498944.0,2016-17
1441,020,800,230762.0,230762.0,2016-17
1442,020,830,748416.0,748416.0,2016-17
1443,020,900,5613117.7,5613120.0,2016-17
1444,020,910,2645628.41,2644403.0,2016-17
1445,020,920,4691772.18,4712526.0,2016-17
1446,020,930,1081256.03,1060256.0,2016-17
1447,020,940,62363.26,62368.0,2016-17
1448,020,960,728458.0,728458.0,2016-17
1449,020,970,167755.6,167770.0,2016-17
1450,020,980,935519.04,935520.0,2016-17
1451,021,181,1302.51,0.0,2016-17
1452,021,730,20754.37,0.0,2016-17
1453,022,330,85000.0,125000.0,2016-17
1454,022,600,124000.0,237500.0,2016-17
1455,022,681,64505.34,125000.0,2016-17
1456,022,740,75166.72,200000.0,2016-17
1457,022,910,125000.0,125000.0,2016-17
1458,022,940,0.0,87500.0,2016-17
1459,024,010,1195704.91,1195257.0,2016-17
1460,024,020,312585.0,312585.0,2016-17
1461,024,030,51765.0,51765.0,2016-17
1462,024,040,287266.0,287266.0,2016-17
1463,024,050,115233.0,115233.0,2016-17
1464,024,060,78509.0,78509.0,2016-17
1465,024,070,294831.0,294831.0,2016-17
1466,024,080,222384.32,216947.0,2016-17
1467,024,090,385313.0,385313.0,2016-17
1468,024,100,507556.0,507556.0,2016-17
1469,024,110,631.03,632.0,2016-17
1470,024,111,209760.0,209760.0,2016-17
1471,024,130,920638.0,920638.0,2016-17
1472,024,132,321928.0,321928.0,2016-17
1473,024,140,844574.5,844457.0,2016-17
1474,024,150,88223.0,88223.0,2016-17
1475,024,160,299548.14,299525.0,2016-17
1476,024,170,185473.61,185447.0,2016-17
1477,024,180,523750.0,523750.0,2016-17
1478,024,181,170067.0,170067.0,2016-17
1479,024,182,135788.0,135788.0,2016-17
1480,024,190,276560.0,276560.0,2016-17
1481,024,200,129496.0,129496.0,2016-17
1482,024,210,93362.0,93362.0,2016-17
1483,024,220,10974.3,10889.0,2016-17
1484,024,230,1065769.0,1065769.0,2016-17
1485,024,240,483257.3,486983.0,2016-17
1486,024,241,193700.42,193255.0,2016-17
1487,024,250,540969.35,540971.0,2016-17
1488,024,260,1957431.14,1957432.0,2016-17
1489,024,270,148727.0,148727.0,2016-17
1490,024,280,147663.15,147664.0,2016-17
1491,024,290,868064.0,868064.0,2016-17
1492,024,291,812103.0,812103.0,2016-17
1493,024,292,630848.82,633705.0,2016-17
1494,024,300,190277.0,190277.0,2016-17
1495,024,310,757002.0,757002.0,2016-17
1496,024,320,1321786.0,1321786.0,2016-17
1497,024,330,1901835.0,1901835.0,2016-17
1498,024,350,-383.47,0.0,2016-17
1499,024,360,350618.0,350618.0,2016-17
1500,024,380,50790.76,51013.0,2016-17
1501,024,390,368633.0,368633.0,2016-17
1502,024,400,268013.0,268013.0,2016-17
1503,024,410,2514380.0,2514380.0,2016-17
1504,024,420,1179288.42,1180628.0,2016-17
1505,024,421,181798.0,181798.0,2016-17
1506,024,422,277406.68,277532.0,2016-17
1507,024,430,1458321.0,1458321.0,2016-17
1508,024,440,255333.0,255333.0,2016-17
1509,024,450,136112.0,136112.0,2016-17
1510,024,460,731098.0,731098.0,2016-17
1511,024,470,2354208.9,2357204.0,2016-17
1512,024,480,162750.0,162750.0,2016-17
1513,024,490,641266.0,641266.0,2016-17
1514,024,491,191879.0,191879.0,2016-17
1515,024,500,133317.73,136114.0,2016-17
1516,024,510,2210814.35,2211121.0,2016-17
1517,024,520,72905.0,72905.0,2016-17
1518,024,530,576445.99,576446.0,2016-17
1519,024,540,735285.0,735285.0,2016-17
1520,024,550,491890.0,491890.0,2016-17
1521,024,560,161275.01,161275.0,2016-17
1522,024,570,95305.0,95305.0,2016-17
1523,024,580,275085.0,275085.0,2016-17
1524,024,590,401137.0,401137.0,2016-17
1525,024,600,1737.52,0.0,2016-17
1526,024,610,69815.0,69815.0,2016-17
1527,024,620,1471566.0,1471566.0,2016-17
1528,024,640,974374.0,974374.0,2016-17
1529,024,650,935627.0,935627.0,2016-17
1530,024,660,809066.76,839832.0,2016-17
1531,024,670,924028.0,924028.0,2016-17
1532,024,680,246127.0,246127.0,2016-17
1533,024,681,319039.65,351551.0,2016-17
1534,024,690,54884.0,54884.0,2016-17
1535,024,710,522710.82,522700.0,2016-17
1536,024,720,79986.0,79986.0,2016-17
1537,024,730,257412.0,257412.0,2016-17
1538,024,740,1452694.16,1449192.0,2016-17
1539,024,750,15000.0,15000.0,2016-17
1540,024,760,1075676.97,1075677.0,2016-17
1541,024,761,328055.0,328055.0,2016-17
1542,024,770,595818.0,595818.0,2016-17
1543,024,780,5799779.38,5799785.0,2016-17
1544,024,790,1040864.0,1040864.0,2016-17
1545,024,800,1055933.0,1055933.0,2016-17
1546,024,820,627823.0,627823.0,2016-17
1547,024,821,254225.21,254378.0,2016-17
1548,024,830,476384.0,476384.0,2016-17
1549,024,840,532749.0,532749.0,2016-17
1550,024,850,371413.0,371413.0,2016-17
1551,024,860,550240.0,550240.0,2016-17
1552,024,861,77272.0,77272.0,2016-17
1553,024,862,71924.27,72097.0,2016-17
1554,024,870,127862.0,127862.0,2016-17
1555,024,880,119505.94,119506.0,2016-17
1556,024,890,46152.0,46152.0,2016-17
1557,024,900,1275109.0,1275109.0,2016-17
1558,024,910,2008945.52,1979591.0,2016-17
1559,024,930,764900.01,764900.0,2016-17
1560,024,940,528270.0,528270.0,2016-17
1561,024,950,137084.0,137084.0,2016-17
1562,024,960,1350175.0,1350175.0,2016-17
1563,024,970,225902.99,225903.0,2016-17
1564,024,990,312689.0,312689.0,2016-17
1565,024,995,83573.0,83573.0,2016-17
1566,025,050,5243.0,5243.0,2016-17
1567,025,060,969.19,2030.0,2016-17
1568,025,140,0.0,20838.0,2016-17
1569,025,170,2244.95,4773.0,2016-17
1570,025,200,0.0,660.0,2016-17
1571,025,210,0.0,3813.0,2016-17
1572,025,380,0.0,13.0,2016-17
1573,025,420,595.46,645.0,2016-17
1574,025,440,0.0,2647.0,2016-17
1575,025,510,27827.81,34292.0,2016-17
1576,025,761,24.0,24.0,2016-17
1577,025,800,33534.0,33534.0,2016-17
1578,025,862,0.0,70.0,2016-17
1579,025,890,0.0,952.0,2016-17
1580,025,900,0.0,67563.0,2016-17
1581,027,010,5605730.76,5603837.0,2016-17
1582,027,020,1219947.59,1219955.0,2016-17
1583,027,030,330247.0,330247.0,2016-17
1584,027,040,890890.0,913390.0,2016-17
1585,027,050,758591.0,758591.0,2016-17
1586,027,060,478386.0,478386.0,2016-17
1587,027,070,1666794.0,1666794.0,2016-17
1588,027,080,492173.01,462131.0,2016-17
1589,027,090,1153632.0,1153632.0,2016-17
1590,027,100,2871338.0,2871338.0,2016-17
1591,027,110,5686732.8,5686733.0,2016-17
1592,027,111,1268908.0,1268908.0,2016-17
1593,027,120,2918927.0,2918927.0,2016-17
1594,027,130,7320279.0,7320279.0,2016-17
1595,027,132,1347490.0,1347490.0,2016-17
1596,027,140,2771862.92,2772008.0,2016-17
1597,027,150,378295.08,378328.0,2016-17
1598,027,160,1813965.49,1813543.0,2016-17
1599,027,170,671449.8,659036.0,2016-17
1600,027,180,3709860.0,3709860.0,2016-17
1601,027,181,1055563.0,1055563.0,2016-17
1602,027,182,709121.0,709121.0,2016-17
1603,027,190,1978949.0,1978949.0,2016-17
1604,027,200,758226.0,758226.0,2016-17
1605,027,210,556566.0,556566.0,2016-17
1606,027,220,346256.91,345981.0,2016-17
1607,027,230,3553853.0,3553853.0,2016-17
1608,027,240,1401432.97,1401433.0,2016-17
1609,027,241,527618.69,528160.0,2016-17
1610,027,250,3762146.78,3762153.0,2016-17
1611,027,260,12838642.1,12836600.0,2016-17
1612,027,270,873202.0,873202.0,2016-17
1613,027,280,1121718.0,1121718.0,2016-17
1614,027,290,4319537.0,4319537.0,2016-17
1615,027,291,808333.0,808333.0,2016-17
1616,027,292,635478.2,643174.0,2016-17
1617,027,300,1484935.0,1484935.0,2016-17
1618,027,310,2584137.0,2584137.0,2016-17
1619,027,320,8444671.0,8444671.0,2016-17
1620,027,330,1550598.0,1550598.0,2016-17
1621,027,340,13473765.0,13473765.0,2016-17
1622,027,350,1991413.27,1991415.0,2016-17
1623,027,360,7652423.0,7652423.0,2016-17
1624,027,370,372575.0,372575.0,2016-17
1625,027,380,296473.0,296473.0,2016-17
1626,027,390,1806863.6,1806662.0,2016-17
1627,027,400,815233.0,815233.0,2016-17
1628,027,410,16871811.0,16871811.0,2016-17
1629,027,420,751445.81,751935.0,2016-17
1630,027,421,642859.0,642859.0,2016-17
1631,027,422,194755.18,195076.0,2016-17
1632,027,430,5169716.0,5169716.0,2016-17
1633,027,440,1677813.0,1677813.0,2016-17
1634,027,450,3318035.0,3318035.0,2016-17
1635,027,460,724568.0,724568.0,2016-17
1636,027,470,2303996.0,2303996.0,2016-17
1637,027,480,165123.0,165123.0,2016-17
1638,027,490,4430423.0,4430423.0,2016-17
1639,027,491,1343773.0,1343773.0,2016-17
1640,027,500,937950.0,937950.0,2016-17
1641,027,510,8139374.87,8139375.0,2016-17
1642,027,520,296952.0,296952.0,2016-17
1643,027,530,2491382.0,2491382.0,2016-17
1644,027,540,2260406.58,2260171.0,2016-17
1645,027,550,2720269.33,2720273.0,2016-17
1646,027,560,1088075.0,1088075.0,2016-17
1647,027,570,527741.0,527741.0,2016-17
1648,027,580,889748.0,889748.0,2016-17
1649,027,590,1550176.0,1550176.0,2016-17
1650,027,600,37741126.64,37730428.0,2016-17
1651,027,610,445599.0,445599.0,2016-17
1652,027,620,972774.0,972774.0,2016-17
1653,027,630,2977927.08,2988938.0,2016-17
1654,027,640,3857129.0,3857129.0,2016-17
1655,027,650,6389428.0,6389428.0,2016-17
1656,027,660,508420.08,508483.0,2016-17
1657,027,670,7297898.0,7297898.0,2016-17
1658,027,680,1645548.0,1645548.0,2016-17
1659,027,681,2848638.4,2838468.0,2016-17
1660,027,690,333791.0,333791.0,2016-17
1661,027,700,1472580.22,1472582.0,2016-17
1662,027,710,2127509.48,2127779.0,2016-17
1663,027,720,426720.0,426720.0,2016-17
1664,027,730,1204617.0,1204617.0,2016-17
1665,027,740,5745423.0,5745423.0,2016-17
1666,027,750,495018.49,494917.0,2016-17
1667,027,760,3936610.17,3936611.0,2016-17
1668,027,761,1219552.67,1219595.0,2016-17
1669,027,770,1759564.05,1769690.0,2016-17
1670,027,780,6335315.32,6333430.0,2016-17
1671,027,790,3094389.01,3098468.0,2016-17
1672,027,800,4667202.0,4667202.0,2016-17
1673,027,810,1962318.45,1962318.0,2016-17
1674,027,820,2030286.0,2030286.0,2016-17
1675,027,821,792325.13,792333.0,2016-17
1676,027,830,1561833.41,1555796.0,2016-17
1677,027,840,2111609.0,2111609.0,2016-17
1678,027,850,1402415.0,1402415.0,2016-17
1679,027,860,1913794.82,1913799.0,2016-17
1680,027,861,280476.0,280476.0,2016-17
1681,027,862,362532.61,362820.0,2016-17
1682,027,870,494609.0,494609.0,2016-17
1683,027,880,790999.51,791000.0,2016-17
1684,027,890,165123.0,165123.0,2016-17
1685,027,900,9018382.0,9018382.0,2016-17
1686,027,910,1724946.0,1724946.0,2016-17
1687,027,920,37730018.0,37730018.0,2016-17
1688,027,930,589218.0,589218.0,2016-17
1689,027,940,411267.0,411267.0,2016-17
1690,027,950,1088812.36,1088817.0,2016-17
1691,027,960,4680347.0,4680347.0,2016-17
1692,027,970,2259615.0,2259615.0,2016-17
1693,027,980,2978275.83,2978698.0,2016-17
1694,027,990,1287433.0,1287433.0,2016-17
1695,027,995,511883.0,511883.0,2016-17
1696,029,010,101947.25,102000.0,2016-17
1697,029,020,81026.0,81026.0,2016-17
1698,029,030,35370.0,35370.0,2016-17
1699,029,040,110137.82,111072.0,2016-17
1700,029,050,30823.0,30823.0,2016-17
1701,029,060,29360.0,29360.0,2016-17
1702,029,070,81000.0,81000.0,2016-17
1703,029,080,51927.49,75245.0,2016-17
1704,029,090,126149.0,126149.0,2016-17
1705,029,100,55373.0,55373.0,2016-17
1706,029,110,191781.15,191800.0,2016-17
1707,029,111,94532.0,94532.0,2016-17
1708,029,120,195176.0,195176.0,2016-17
1709,029,130,196068.0,196068.0,2016-17
1710,029,132,122381.0,122381.0,2016-17
1711,029,140,111390.46,122394.0,2016-17
1712,029,150,17999.75,18000.0,2016-17
1713,029,160,100035.16,100000.0,2016-17
1714,029,170,101552.2,101500.0,2016-17
1715,029,180,142625.0,142625.0,2016-17
1716,029,181,77426.1,86223.0,2016-17
1717,029,182,81000.0,81000.0,2016-17
1718,029,190,66500.0,66500.0,2016-17
1719,029,200,73342.0,73342.0,2016-17
1720,029,210,64500.0,64500.0,2016-17
1721,029,220,59248.88,59786.0,2016-17
1722,029,230,184780.77,186211.0,2016-17
1723,029,240,206105.91,206106.0,2016-17
1724,029,241,76895.5,77000.0,2016-17
1725,029,250,86293.03,86294.0,2016-17
1726,029,260,240591.03,246312.0,2016-17
1727,029,270,80000.0,80000.0,2016-17
1728,029,280,113300.0,113300.0,2016-17
1729,029,290,81362.23,92819.0,2016-17
1730,029,291,118482.0,118482.0,2016-17
1731,029,292,98782.1,100000.0,2016-17
1732,029,300,104688.0,104688.0,2016-17
1733,029,310,82000.0,82000.0,2016-17
1734,029,320,158312.19,158376.0,2016-17
1735,029,330,125320.0,125320.0,2016-17
1736,029,340,214465.0,214465.0,2016-17
1737,029,350,121971.0,122000.0,2016-17
1738,029,360,98473.77,100000.0,2016-17
1739,029,370,72500.0,72500.0,2016-17
1740,029,380,33325.39,33773.0,2016-17
1741,029,390,106644.0,106644.0,2016-17
1742,029,400,80000.0,80000.0,2016-17
1743,029,410,143937.15,153870.0,2016-17
1744,029,420,79339.75,90002.0,2016-17
1745,029,421,84000.03,84000.0,2016-17
1746,029,422,60404.5,78500.0,2016-17
1747,029,430,100000.0,100000.0,2016-17
1748,029,440,107061.0,107061.0,2016-17
1749,029,450,126363.0,126363.0,2016-17
1750,029,460,75000.0,75000.0,2016-17
1751,029,470,103098.0,103098.0,2016-17
1752,029,480,55000.0,55000.0,2016-17
1753,029,490,115091.0,115091.0,2016-17
1754,029,491,100179.0,100179.0,2016-17
1755,029,500,100793.0,100793.0,2016-17
1756,029,510,113804.35,121821.0,2016-17
1757,029,520,35000.0,35000.0,2016-17
1758,029,530,83493.02,83493.0,2016-17
1759,029,540,108441.44,109000.0,2016-17
1760,029,550,121447.37,124682.0,2016-17
1761,029,560,60000.0,60000.0,2016-17
1762,029,570,67265.96,76420.0,2016-17
1763,029,580,88600.0,88600.0,2016-17
1764,029,590,87662.0,87662.0,2016-17
1765,029,600,269189.0,269189.0,2016-17
1766,029,610,55500.0,55500.0,2016-17
1767,029,620,92000.0,92000.0,2016-17
1768,029,630,120000.0,120000.0,2016-17
1769,029,640,184381.89,192169.0,2016-17
1770,029,650,147000.0,147000.0,2016-17
1771,029,660,87989.91,88000.0,2016-17
1772,029,670,90000.0,90000.0,2016-17
1773,029,680,70349.0,70349.0,2016-17
1774,029,681,133635.23,136000.0,2016-17
1775,029,690,45000.0,45000.0,2016-17
1776,029,700,95000.0,95000.0,2016-17
1777,029,710,88741.05,89205.0,2016-17
1778,029,720,95881.03,102000.0,2016-17
1779,029,730,120000.0,120000.0,2016-17
1780,029,740,189300.0,189300.0,2016-17
1781,029,750,32019.37,32000.0,2016-17
1782,029,760,133494.0,133494.0,2016-17
1783,029,761,90226.63,97886.0,2016-17
1784,029,770,94163.14,111335.0,2016-17
1785,029,780,162052.39,162566.0,2016-17
1786,029,790,134158.83,134159.0,2016-17
1787,029,800,170312.35,172500.0,2016-17
1788,029,810,96041.85,98287.0,2016-17
1789,029,820,44300.0,44300.0,2016-17
1790,029,821,57273.62,57825.0,2016-17
1791,029,830,118577.68,118114.0,2016-17
1792,029,840,89864.0,89864.0,2016-17
1793,029,850,81200.0,81200.0,2016-17
1794,029,860,41699.8,41700.0,2016-17
1795,029,861,57214.0,57214.0,2016-17
1796,029,862,14700.51,15000.0,2016-17
1797,029,870,76515.4,76751.0,2016-17
1798,029,880,92062.93,92063.0,2016-17
1799,029,890,44150.0,44150.0,2016-17
1800,029,900,140000.0,140000.0,2016-17
1801,029,910,78493.49,106000.0,2016-17
1802,029,920,213960.01,215000.0,2016-17
1803,029,930,99933.83,99900.0,2016-17
1804,029,940,66000.0,66000.0,2016-17
1805,029,950,90636.87,90651.0,2016-17
1806,029,960,71692.0,71692.0,2016-17
1807,029,970,80000.0,80000.0,2016-17
1808,029,980,105354.25,105604.0,2016-17
1809,029,990,82100.0,82100.0,2016-17
1810,029,995,66320.0,66320.0,2016-17
1811,030,170,0.0,11.0,2016-17
1812,030,180,1190.0,8164.0,2016-17
1813,030,200,0.0,544.0,2016-17
1814,030,220,0.0,104.0,2016-17
1815,030,380,0.0,72.0,2016-17
1816,030,440,0.0,24.0,2016-17
1817,030,460,0.0,528.0,2016-17
1818,030,580,0.0,288.0,2016-17
1819,030,680,549.4,553.0,2016-17
1820,030,750,0.0,82.0,2016-17
1821,030,780,0.0,36.0,2016-17
1822,030,861,1591.0,1591.0,2016-17
1823,030,862,0.0,11.0,2016-17
1824,030,870,0.0,9.0,2016-17
1825,030,890,1455.1,2150.0,2016-17
1826,030,910,7.0,7.0,2016-17
1827,031,010,7070597.34,7032900.0,2016-17
1828,031,020,2469716.0,2469716.0,2016-17
1829,031,040,1827731.0,1827731.0,2016-17
1830,031,070,879512.32,879976.0,2016-17
1831,031,080,1218335.37,1216456.0,2016-17
1832,031,090,1680521.89,1680397.0,2016-17
1833,031,120,5660009.26,5657540.0,2016-17
1834,031,132,350032.0,350032.0,2016-17
1835,031,140,4834177.4,4834062.0,2016-17
1836,031,150,373915.4,373916.0,2016-17
1837,031,170,1205007.72,1204989.0,2016-17
1838,031,200,576777.0,576777.0,2016-17
1839,031,210,343741.0,343741.0,2016-17
1840,031,230,6465382.0,6465382.0,2016-17
1841,031,240,3484833.7,3481108.0,2016-17
1842,031,241,1412026.43,1414904.0,2016-17
1843,031,250,844713.08,844715.0,2016-17
1844,031,260,6189831.94,6189832.0,2016-17
1845,031,290,3783721.83,3785206.0,2016-17
1846,031,291,1064801.0,1064801.0,2016-17
1847,031,292,470265.26,467780.0,2016-17
1848,031,300,130138.0,130138.0,2016-17
1849,031,310,4804787.95,4812502.0,2016-17
1850,031,330,3344562.51,3344846.0,2016-17
1851,031,350,6092412.3,6066366.0,2016-17
1852,031,360,2418598.0,2418598.0,2016-17
1853,031,370,811582.0,811582.0,2016-17
1854,031,380,3370.07,3375.0,2016-17
1855,031,390,3922417.0,3922417.0,2016-17
1856,031,400,2339403.0,2339403.0,2016-17
1857,031,420,961920.26,964512.0,2016-17
1858,031,421,1206465.31,1206845.0,2016-17
1859,031,422,315078.01,315240.0,2016-17
1860,031,430,12155308.0,12155308.0,2016-17
1861,031,460,1700459.0,1700459.0,2016-17
1862,031,470,5600778.0,5600778.0,2016-17
1863,031,510,12224810.71,12224811.0,2016-17
1864,031,520,132143.0,132143.0,2016-17
1865,031,530,3637118.9,3628067.0,2016-17
1866,031,540,2977008.0,2977008.0,2016-17
1867,031,550,971694.0,971694.0,2016-17
1868,031,570,183626.99,183627.0,2016-17
1869,031,580,1278077.0,1278077.0,2016-17
1870,031,590,2564351.66,2564935.0,2016-17
1871,031,610,40394.0,40394.0,2016-17
1872,031,620,1092628.0,1092628.0,2016-17
1873,031,640,7295922.0,7295922.0,2016-17
1874,031,660,794614.0,794614.0,2016-17
1875,031,670,1100023.0,1100023.0,2016-17
1876,031,700,3462954.89,3458919.0,2016-17
1877,031,710,2463074.17,2475937.0,2016-17
1878,031,730,720510.0,720510.0,2016-17
1879,031,740,5734470.0,5734470.0,2016-17
1880,031,760,8449088.77,8449089.0,2016-17
1881,031,761,2025012.51,2025039.0,2016-17
1882,031,770,4236314.0,4236314.0,2016-17
1883,031,780,18381790.94,18381274.0,2016-17
1884,031,790,6445804.0,6445804.0,2016-17
1885,031,800,5413216.0,5413216.0,2016-17
1886,031,810,3530225.85,3531195.0,2016-17
1887,031,820,4379227.69,4379189.0,2016-17
1888,031,821,1583676.69,1583731.0,2016-17
1889,031,830,3495286.13,3492401.0,2016-17
1890,031,840,3314806.0,3314806.0,2016-17
1891,031,850,2050252.0,2050252.0,2016-17
1892,031,860,2582919.0,2582919.0,2016-17
1893,031,861,373332.01,373332.0,2016-17
1894,031,862,518728.7,518941.0,2016-17
1895,031,870,137061.0,137061.0,2016-17
