,prc,lea,expend,fiscal_year
848,012,660,54105.89,2014-15
849,012,670,404157.0,2014-15
850,012,680,135693.69,2014-15
851,012,681,199479.0,2014-15
852,012,690,31193.0,2014-15
853,012,700,95556.76,2014-15
854,012,710,149032.0,2014-15
855,012,720,23954.66,2014-15
856,012,730,98199.0,2014-15
857,012,740,430151.0,2014-15
858,012,750,37354.0,2014-15
859,012,760,306534.83,2014-15
860,012,761,82112.25,2014-15
861,012,770,121721.55,2014-15
862,012,780,380325.0,2014-15
863,012,790,238055.84,2014-15
864,012,800,319051.0,2014-15
865,012,810,179069.0,2014-15
866,012,820,142292.0,2014-15
867,012,821,44286.0,2014-15
868,012,830,113795.0,2014-15
869,012,840,169634.0,2014-15
870,012,850,111100.0,2014-15
871,012,860,145564.71,2014-15
872,012,861,18870.0,2014-15
873,012,862,24641.8,2014-15
874,012,870,53721.0,2014-15
875,012,880,57572.0,2014-15
876,012,890,8110.0,2014-15
877,012,900,752860.0,2014-15
878,012,910,139715.76,2014-15
879,012,920,2898097.32,2014-15
880,012,930,42814.97,2014-15
881,012,940,30808.0,2014-15
882,012,950,67863.32,2014-15
883,012,960,317716.0,2014-15
884,012,970,165583.79,2014-15
885,012,980,219888.37,2014-15
886,012,990,90305.0,2014-15
887,012,995,31770.0,2014-15
888,013,010,5962128.45,2014-15
889,013,020,1666814.73,2014-15
890,013,030,622234.63,2014-15
891,013,040,902566.42,2014-15
892,013,050,966354.39,2014-15
893,013,060,846961.12,2014-15
894,013,070,2116016.69,2014-15
895,013,080,861113.47,2014-15
896,013,090,1555043.44,2014-15
897,013,100,3351984.32,2014-15
898,013,110,6884668.94,2014-15
899,013,111,1304988.41,2014-15
900,013,120,3667995.41,2014-15
901,013,130,7570910.42,2014-15
902,013,132,1472250.1,2014-15
903,013,140,3662941.21,2014-15
904,013,150,707701.73,2014-15
905,013,160,2442408.11,2014-15
906,013,170,967859.2,2014-15
907,013,180,4920996.26,2014-15
908,013,181,1320520.29,2014-15
909,013,182,937639.18,2014-15
910,013,190,2447014.18,2014-15
911,013,200,1301168.96,2014-15
912,013,210,743283.87,2014-15
913,013,220,526580.27,2014-15
914,013,230,4369280.99,2014-15
915,013,240,2022226.66,2014-15
916,013,241,941741.4,2014-15
917,013,250,3895444.24,2014-15
918,013,260,13495430.95,2014-15
919,013,270,1282889.17,2014-15
920,013,280,1423172.89,2014-15
921,013,290,5735379.81,2014-15
922,013,291,974576.48,2014-15
923,013,292,864205.12,2014-15
924,013,300,1886841.58,2014-15
925,013,310,2533461.08,2014-15
926,013,320,7623843.97,2014-15
927,013,330,1925525.08,2014-15
928,013,340,9533409.37,2014-15
929,013,350,2602871.97,2014-15
930,013,360,8576844.84,2014-15
931,013,370,769951.85,2014-15
932,013,380,652388.19,2014-15
933,013,390,2460543.35,2014-15
934,013,400,1153757.13,2014-15
935,013,410,19336424.97,2014-15
936,013,420,1006080.29,2014-15
937,013,421,979372.07,2014-15
938,013,422,482886.95,2014-15
939,013,430,5262830.29,2014-15
940,013,440,2128277.8,2014-15
941,013,450,3655070.27,2014-15
942,013,460,956903.39,2014-15
943,013,470,1942578.24,2014-15
944,013,480,396711.62,2014-15
945,013,490,5713269.09,2014-15
946,013,491,1664131.21,2014-15
947,013,500,1230951.58,2014-15
948,013,510,8508431.79,2014-15
949,013,520,574547.11,2014-15
950,013,530,2778273.78,2014-15
951,013,540,2854699.52,2014-15
952,013,550,3225373.47,2014-15
953,013,560,1377657.89,2014-15
954,013,570,1037888.2,2014-15
955,013,580,1159411.69,2014-15
956,013,590,1789127.37,2014-15
957,013,600,28060989.63,2014-15
958,013,610,871868.72,2014-15
959,013,620,1267015.39,2014-15
960,013,630,3619850.02,2014-15
961,013,640,4418028.17,2014-15
962,013,650,6090699.73,2014-15
963,013,660,628638.51,2014-15
964,013,670,5752876.81,2014-15
965,013,680,2140420.11,2014-15
966,013,681,2416997.43,2014-15
967,013,690,654498.47,2014-15
968,013,700,1718135.42,2014-15
969,013,710,2698841.86,2014-15
970,013,720,718567.2,2014-15
971,013,730,1463407.37,2014-15
972,013,740,6488165.75,2014-15
973,013,750,925766.61,2014-15
974,013,760,4766794.76,2014-15
975,013,761,1186679.62,2014-15
976,013,770,2268658.36,2014-15
977,013,780,6175626.65,2014-15
978,013,790,3996510.33,2014-15
979,013,800,5206295.25,2014-15
980,013,810,2673345.5,2014-15
981,013,820,2465907.02,2014-15
982,013,821,976310.4,2014-15
983,013,830,1828096.45,2014-15
984,013,840,2537651.99,2014-15
985,013,850,2244105.06,2014-15
986,013,860,2488093.31,2014-15
987,013,861,517629.4,2014-15
988,013,862,764387.18,2014-15
989,013,870,765449.14,2014-15
990,013,880,1283880.57,2014-15
991,013,890,255006.69,2014-15
992,013,900,9709524.59,2014-15
993,013,910,1905156.11,2014-15
994,013,920,37168229.12,2014-15
995,013,930,817847.8,2014-15
996,013,940,627008.12,2014-15
997,013,950,1290281.39,2014-15
998,013,960,5149801.56,2014-15
999,013,970,1749194.96,2014-15
1000,013,980,3283817.34,2014-15
1001,013,990,1846502.28,2014-15
1002,013,995,837308.49,2014-15
1003,014,010,659535.01,2014-15
1004,014,020,144332.01,2014-15
1005,014,030,95453.0,2014-15
1006,014,040,372352.56,2014-15
1007,014,050,197273.0,2014-15
1008,014,060,51220.0,2014-15
1009,014,070,180953.0,2014-15
1010,014,080,39551.6,2014-15
1011,014,090,70875.98,2014-15
1012,014,100,402961.0,2014-15
1013,014,110,340740.38,2014-15
1014,014,111,128190.0,2014-15
1015,014,120,350019.0,2014-15
1016,014,130,1008571.0,2014-15
1017,014,132,216392.0,2014-15
1018,014,140,359113.98,2014-15
1019,014,150,94710.42,2014-15
1020,014,160,235958.0,2014-15
1021,014,170,45224.0,2014-15
1022,014,180,375115.52,2014-15
1023,014,181,130173.0,2014-15
1024,014,182,240672.0,2014-15
1025,014,190,156281.0,2014-15
1026,014,200,49030.47,2014-15
1027,014,210,147506.0,2014-15
1028,014,220,126011.31,2014-15
1029,014,230,339259.0,2014-15
1030,014,240,91486.0,2014-15
1031,014,241,45539.09,2014-15
1032,014,250,222301.16,2014-15
1033,014,260,687679.0,2014-15
1034,014,270,107429.0,2014-15
1035,014,280,68306.0,2014-15
1036,014,290,278615.0,2014-15
1037,014,291,106670.0,2014-15
1038,014,292,70497.18,2014-15
1039,014,300,92101.0,2014-15
1040,014,310,132926.0,2014-15
1041,014,320,1235733.0,2014-15
1042,014,330,121995.99,2014-15
1043,014,340,731988.0,2014-15
1044,014,350,118926.0,2014-15
1045,014,360,599765.0,2014-15
1046,014,370,72984.0,2014-15
1047,014,380,61345.26,2014-15
1048,014,390,191598.0,2014-15
1049,014,400,52449.0,2014-15
1050,014,410,1554203.21,2014-15
1051,014,420,44677.98,2014-15
1052,014,421,194745.0,2014-15
1053,014,422,83593.0,2014-15
1054,014,430,275521.0,2014-15
1055,014,440,104922.56,2014-15
1056,014,450,319625.0,2014-15
1057,014,460,59938.0,2014-15
1058,014,470,291090.0,2014-15
1059,014,480,72114.0,2014-15
1060,014,490,944428.0,2014-15
1061,014,491,203324.03,2014-15
1062,014,500,105644.0,2014-15
1063,014,510,691202.14,2014-15
1064,014,520,49618.0,2014-15
1065,014,530,141450.83,2014-15
1066,014,540,140997.0,2014-15
1067,014,550,182558.91,2014-15
1068,014,560,105881.0,2014-15
1069,014,570,70357.0,2014-15
1070,014,580,101752.0,2014-15
1071,014,590,261928.0,2014-15
1072,014,600,4899530.0,2014-15
1073,014,610,67774.0,2014-15
1074,014,620,233004.0,2014-15
1075,014,630,235985.98,2014-15
1076,014,640,247671.0,2014-15
1077,014,650,607371.06,2014-15
1078,014,660,124846.52,2014-15
1079,014,670,608126.0,2014-15
1080,014,680,240572.91,2014-15
1081,014,681,949063.57,2014-15
1082,014,690,92526.0,2014-15
1083,014,700,78115.76,2014-15
1084,014,710,203264.0,2014-15
1085,014,720,111382.42,2014-15
1086,014,730,134758.24,2014-15
1087,014,740,307831.67,2014-15
1088,014,750,39086.2,2014-15
1089,014,760,368183.25,2014-15
1090,014,761,321062.07,2014-15
1091,014,770,166041.0,2014-15
1092,014,780,323265.6,2014-15
1093,014,790,183624.35,2014-15
1094,014,800,499338.0,2014-15
1095,014,810,122807.0,2014-15
1096,014,820,117079.0,2014-15
1097,014,821,64672.0,2014-15
1098,014,830,217887.0,2014-15
1099,014,840,120027.0,2014-15
1100,014,850,102350.0,2014-15
1101,014,860,234443.35,2014-15
1102,014,861,124819.0,2014-15
1103,014,862,40903.4,2014-15
1104,014,870,111927.36,2014-15
1105,014,880,57884.0,2014-15
1106,014,890,146335.08,2014-15
1107,014,900,1339544.0,2014-15
1108,014,910,105793.75,2014-15
1109,014,920,2678670.14,2014-15
1110,014,930,158945.0,2014-15
1111,014,940,145539.0,2014-15
1112,014,950,161510.0,2014-15
1113,014,960,238822.0,2014-15
1114,014,970,1495839.46,2014-15
1115,014,980,152365.41,2014-15
1116,014,990,86681.0,2014-15
1117,014,995,93667.0,2014-15
1118,015,010,580443.01,2014-15
1119,015,020,27222.22,2014-15
1120,015,030,23782.0,2014-15
1121,015,040,12272.47,2014-15
1122,015,050,8708.2,2014-15
1123,015,060,43589.13,2014-15
1124,015,070,115008.0,2014-15
1125,015,080,6404.53,2014-15
1126,015,090,61331.31,2014-15
1127,015,100,213539.32,2014-15
1128,015,110,435783.91,2014-15
1129,015,111,26072.11,2014-15
1130,015,120,210195.0,2014-15
1131,015,130,500107.0,2014-15
1132,015,132,92319.96,2014-15
1133,015,140,141025.67,2014-15
1134,015,150,17358.81,2014-15
1135,015,160,139104.53,2014-15
1136,015,170,64573.03,2014-15
1137,015,180,136144.54,2014-15
1138,015,181,39350.08,2014-15
1139,015,182,51937.0,2014-15
1140,015,190,143117.0,2014-15
1141,015,200,53626.32,2014-15
1142,015,210,36849.0,2014-15
1143,015,220,23898.37,2014-15
1144,015,230,247247.0,2014-15
1145,015,240,108216.67,2014-15
1146,015,241,42467.09,2014-15
1147,015,250,111218.53,2014-15
1148,015,260,850573.0,2014-15
1149,015,270,64093.0,2014-15
1150,015,280,82167.0,2014-15
1151,015,290,336168.6,2014-15
1152,015,291,50579.0,2014-15
1153,015,292,39950.5,2014-15
1154,015,300,104910.0,2014-15
1155,015,310,161471.0,2014-15
1156,015,320,16430.2,2014-15
1157,015,330,271028.73,2014-15
1158,015,340,762737.83,2014-15
1159,015,350,99091.03,2014-15
1160,015,360,534359.0,2014-15
1161,015,370,27183.0,2014-15
1162,015,380,22046.92,2014-15
1163,015,390,134263.0,2014-15
1164,015,400,51542.0,2014-15
1165,015,410,1207327.0,2014-15
1166,015,420,56466.95,2014-15
1167,015,421,49708.0,2014-15
1168,015,422,17838.0,2014-15
1169,015,430,339002.85,2014-15
1170,015,440,96563.04,2014-15
1171,015,450,915.87,2014-15
1172,015,460,201496.92,2014-15
1173,015,470,142453.0,2014-15
1174,015,480,1448.07,2014-15
1175,015,490,342976.0,2014-15
1176,015,491,106381.33,2014-15
1177,015,500,60576.99,2014-15
1178,015,510,400205.63,2014-15
1179,015,520,18028.69,2014-15
1180,015,530,170481.84,2014-15
1181,015,540,150409.76,2014-15
1182,015,550,189466.53,2014-15
1183,015,560,71243.0,2014-15
1184,015,570,48431.09,2014-15
1185,015,580,30719.34,2014-15
1186,015,590,104741.0,2014-15
1187,015,600,1386866.51,2014-15
1188,015,610,40476.41,2014-15
1189,015,620,68051.0,2014-15
1190,015,630,212829.0,2014-15
1191,015,640,275838.0,2014-15
1192,015,650,553371.82,2014-15
1193,015,660,37744.71,2014-15
1194,015,670,353130.57,2014-15
1195,015,680,160225.78,2014-15
1196,015,681,204329.97,2014-15
1197,015,690,20819.0,2014-15
1198,015,700,94596.13,2014-15
1199,015,710,51776.27,2014-15
1200,015,720,14444.84,2014-15
1201,015,730,108623.56,2014-15
1202,015,740,287903.97,2014-15
1203,015,750,38111.11,2014-15
1204,015,760,282442.43,2014-15
1205,015,761,82215.52,2014-15
1206,015,770,126148.0,2014-15
1207,015,780,227101.89,2014-15
1208,015,790,135971.11,2014-15
1209,015,800,1220061.0,2014-15
1210,015,810,155762.38,2014-15
1211,015,820,147076.0,2014-15
1212,015,821,9963.57,2014-15
1213,015,830,99278.0,2014-15
1214,015,840,141635.0,2014-15
1215,015,850,0.0,2014-15
1216,015,860,150231.39,2014-15
1217,015,861,20366.0,2014-15
1218,015,862,30615.76,2014-15
1219,015,870,34530.81,2014-15
1220,015,880,60461.0,2014-15
1221,015,890,9092.69,2014-15
1222,015,900,690649.0,2014-15
1223,015,910,58926.8,2014-15
1224,015,920,2644448.12,2014-15
1225,015,930,40808.0,2014-15
1226,015,940,28031.0,2014-15
1227,015,950,372422.0,2014-15
1228,015,960,574617.59,2014-15
1229,015,970,171468.0,2014-15
1230,015,980,58380.17,2014-15
1231,015,990,118874.19,2014-15
1232,015,995,38906.49,2014-15
1233,016,010,253177.22,2014-15
1234,016,020,24479.47,2014-15
1235,016,030,45502.0,2014-15
1236,016,040,30089.21,2014-15
1237,016,050,55217.84,2014-15
1238,016,060,38043.35,2014-15
1239,016,070,87462.0,2014-15
1240,016,080,37186.86,2014-15
1241,016,090,94143.13,2014-15
1242,016,100,120397.01,2014-15
1243,016,110,248466.25,2014-15
1244,016,111,48849.36,2014-15
1245,016,120,119515.1,2014-15
1246,016,130,211449.12,2014-15
1247,016,132,86667.92,2014-15
1248,016,140,89759.28,2014-15
1249,016,150,20989.47,2014-15
1250,016,160,83802.74,2014-15
1251,016,170,41460.94,2014-15
1252,016,180,199836.68,2014-15
1253,016,181,46626.43,2014-15
1254,016,182,55675.44,2014-15
1255,016,190,69482.8,2014-15
1256,016,200,21598.0,2014-15
1257,016,210,29931.3,2014-15
1258,016,220,24899.03,2014-15
1259,016,230,140730.51,2014-15
1260,016,240,144521.05,2014-15
1261,016,241,25999.59,2014-15
1262,016,250,115901.83,2014-15
1263,016,260,510856.96,2014-15
1264,016,270,57189.33,2014-15
1265,016,280,57397.0,2014-15
1266,016,290,247577.99,2014-15
1267,016,291,67248.5,2014-15
1268,016,292,36970.61,2014-15
1269,016,300,72292.33,2014-15
1270,016,310,148810.84,2014-15
1271,016,320,440838.26,2014-15
1272,016,330,56739.63,2014-15
1273,016,340,687898.0,2014-15
1274,016,350,182189.73,2014-15
1275,016,360,236607.17,2014-15
1276,016,370,26245.87,2014-15
1277,016,380,6822.82,2014-15
1278,016,390,90858.82,2014-15
1279,016,400,52052.48,2014-15
1280,016,410,815545.75,2014-15
1281,016,420,48109.25,2014-15
1282,016,421,48359.91,2014-15
1283,016,422,20383.02,2014-15
1284,016,430,291222.6,2014-15
1285,016,440,57879.94,2014-15
1286,016,450,111903.1,2014-15
1287,016,460,13296.58,2014-15
1288,016,470,122103.12,2014-15
1289,016,480,5101.08,2014-15
1290,016,490,97997.11,2014-15
1291,016,491,65384.28,2014-15
1292,016,500,38656.94,2014-15
1293,016,510,513695.11,2014-15
1294,016,520,31277.19,2014-15
1295,016,530,61822.68,2014-15
1296,016,540,118706.09,2014-15
1297,016,550,76074.02,2014-15
1298,016,560,44381.65,2014-15
1299,016,570,38152.66,2014-15
1300,016,580,58689.44,2014-15
1301,016,590,59621.66,2014-15
1302,016,600,2798044.34,2014-15
1303,016,610,31764.12,2014-15
1304,016,620,46691.19,2014-15
1305,016,630,94584.97,2014-15
1306,016,640,164668.01,2014-15
1307,016,650,211474.67,2014-15
1308,016,660,42292.34,2014-15
1309,016,670,335720.18,2014-15
1310,016,680,92715.15,2014-15
1311,016,681,48269.25,2014-15
1312,016,690,16041.94,2014-15
1313,016,700,43758.65,2014-15
1314,016,710,89822.52,2014-15
1315,016,720,29798.48,2014-15
1316,016,730,51029.9,2014-15
1317,016,740,231437.34,2014-15
1318,016,750,24795.97,2014-15
1319,016,760,146971.41,2014-15
1320,016,761,50865.17,2014-15
1321,016,770,105851.8,2014-15
1322,016,780,287630.08,2014-15
1323,016,790,165029.32,2014-15
1324,016,800,200896.34,2014-15
1325,016,810,95900.99,2014-15
1326,016,820,56489.74,2014-15
1327,016,821,39182.62,2014-15
1328,016,830,74060.85,2014-15
1329,016,840,81084.6,2014-15
1330,016,850,51975.73,2014-15
1331,016,860,119118.81,2014-15
1332,016,861,27336.19,2014-15
1333,016,862,23482.22,2014-15
1334,016,870,47387.86,2014-15
1335,016,880,44448.38,2014-15
1336,016,890,7757.44,2014-15
1337,016,900,396919.63,2014-15
1338,016,910,143328.08,2014-15
1339,016,920,1294885.13,2014-15
1340,016,930,43678.48,2014-15
1341,016,940,35066.64,2014-15
1342,016,950,42744.12,2014-15
1343,016,960,231098.38,2014-15
1344,016,970,103154.5,2014-15
1345,016,980,118843.2,2014-15
1346,016,990,16579.93,2014-15
1347,016,995,28209.94,2014-15
1348,018,090,51533.8,2014-15
1349,018,150,5852.68,2014-15
1350,018,181,896.24,2014-15
1351,018,210,3674.62,2014-15
1352,018,330,27410.67,2014-15
1353,018,360,17193.44,2014-15
1354,018,480,28679.68,2014-15
1355,018,490,11884.14,2014-15
1356,018,550,1792.48,2014-15
1357,018,730,6274.24,2014-15
1358,018,760,61905.61,2014-15
1359,018,800,181040.48,2014-15
1360,018,850,3136.84,2014-15
1361,018,900,5315.6,2014-15
1362,019,030,1548700.0,2014-15
1363,019,040,1853334.0,2014-15
1364,019,050,1548000.0,2014-15
1365,019,060,1559363.29,2014-15
1366,019,080,1425222.37,2014-15
1367,019,150,1599976.62,2014-15
1368,019,170,1567751.17,2014-15
1369,019,210,1557894.75,2014-15
1370,019,220,1621502.52,2014-15
1371,019,370,1872737.0,2014-15
1372,019,380,1844636.69,2014-15
1373,019,400,1711060.0,2014-15
1374,019,460,2281607.0,2014-15
1375,019,480,1709505.36,2014-15
1376,019,520,1922712.0,2014-15
1377,019,570,1467123.12,2014-15
1378,019,580,1054474.0,2014-15
1379,019,610,1728117.0,2014-15
1380,019,660,1555412.0,2014-15
1381,019,690,1837420.0,2014-15
1382,019,720,1600000.0,2014-15
1383,019,750,1617943.09,2014-15
1384,019,870,1694540.77,2014-15
1385,019,890,1714758.74,2014-15
1386,019,930,1468764.0,2014-15
1387,019,940,1388229.0,2014-15
1388,019,995,1704110.0,2014-15
1389,020,010,1172559.75,2014-15
1390,020,080,296230.91,2014-15
1391,020,110,703536.0,2014-15
1392,020,130,469024.0,2014-15
1393,020,181,48075.0,2014-15
1394,020,190,410396.0,2014-15
1395,020,230,173444.15,2014-15
1396,020,260,6976732.0,2014-15
1397,020,310,175884.0,2014-15
1398,020,320,644908.0,2014-15
1399,020,330,762164.0,2014-15
1400,020,340,1582956.0,2014-15
1401,020,360,731677.0,2014-15
1402,020,400,337110.98,2014-15
1403,020,410,1113932.0,2014-15
1404,020,420,522197.65,2014-15
1405,020,430,1196011.0,2014-15
1406,020,450,175884.0,2014-15
1407,020,470,164158.0,2014-15
1408,020,490,436779.0,2014-15
1409,020,510,1581197.5,2014-15
1410,020,540,58628.0,2014-15
1411,020,590,252101.07,2014-15
1412,020,600,4162588.0,2014-15
1413,020,630,234512.0,2014-15
1414,020,650,351768.0,2014-15
1415,020,660,117255.99,2014-15
1416,020,670,2110608.0,2014-15
1417,020,680,50435.84,2014-15
1418,020,681,1280047.84,2014-15
1419,020,700,234511.5,2014-15
1420,020,720,58502.4,2014-15
1421,020,740,117256.0,2014-15
1422,020,760,351767.85,2014-15
1423,020,790,234512.0,2014-15
1424,020,820,58628.0,2014-15
1425,020,830,175884.0,2014-15
1426,020,900,3576308.0,2014-15
1427,020,910,1952798.0,2014-15
1428,020,920,1330856.0,2014-15
1429,020,930,408284.85,2014-15
1430,020,940,117256.0,2014-15
1431,020,960,703536.0,2014-15
1432,020,970,149502.0,2014-15
1433,020,980,351767.19,2014-15
1434,021,181,6786.95,2014-15
1435,021,260,1767.44,2014-15
1436,021,470,2134.89,2014-15
1437,021,620,7528.86,2014-15
1438,021,650,3375.58,2014-15
1439,021,730,30130.99,2014-15
1440,021,900,3575.57,2014-15
1441,024,010,1118721.0,2014-15
1442,024,020,313074.0,2014-15
1443,024,030,49834.0,2014-15
1444,024,040,283760.0,2014-15
1445,024,050,110807.0,2014-15
1446,024,060,75553.4,2014-15
1447,024,070,281414.0,2014-15
1448,024,080,305510.02,2014-15
1449,024,090,369278.0,2014-15
1450,024,100,475131.0,2014-15
1451,024,110,108.9,2014-15
1452,024,111,187145.0,2014-15
1453,024,120,62460.0,2014-15
1454,024,130,833505.0,2014-15
1455,024,132,310971.0,2014-15
1456,024,140,800727.0,2014-15
1457,024,150,82180.44,2014-15
1458,024,160,284346.0,2014-15
1459,024,170,176884.39,2014-15
1460,024,180,507132.0,2014-15
1461,024,181,160641.0,2014-15
1462,024,182,129568.0,2014-15
1463,024,190,253031.0,2014-15
1464,024,200,119003.26,2014-15
1465,024,210,95436.0,2014-15
1466,024,220,19039.0,2014-15
1467,024,230,1009090.0,2014-15
1468,024,240,435984.34,2014-15
1469,024,241,182876.29,2014-15
1470,024,250,522358.49,2014-15
1471,024,260,1893190.0,2014-15
1472,024,270,136017.0,2014-15
1473,024,280,139535.0,2014-15
1474,024,290,841017.0,2014-15
1475,024,291,916832.0,2014-15
1476,024,292,631158.94,2014-15
1477,024,300,180574.0,2014-15
1478,024,310,713431.0,2014-15
1479,024,320,1241109.0,2014-15
1480,024,330,1866501.0,2014-15
1481,024,350,1990791.58,2014-15
1482,024,360,1127462.0,2014-15
1483,024,380,48631.39,2014-15
1484,024,390,473116.0,2014-15
1485,024,400,250768.0,2014-15
1486,024,410,2385733.0,2014-15
1487,024,420,1280775.43,2014-15
1488,024,421,180981.67,2014-15
1489,024,422,346690.4,2014-15
1490,024,430,1332063.0,2014-15
1491,024,440,255413.84,2014-15
1492,024,450,207410.0,2014-15
1493,024,460,560135.0,2014-15
1494,024,470,2079599.57,2014-15
1495,024,480,162750.0,2014-15
1496,024,490,620470.0,2014-15
1497,024,491,179571.0,2014-15
1498,024,500,127223.0,2014-15
1499,024,510,2028569.06,2014-15
1500,024,520,66851.75,2014-15
1501,024,530,548543.48,2014-15
1502,024,540,708782.0,2014-15
1503,024,550,377835.43,2014-15
1504,024,560,150087.98,2014-15
1505,024,570,92447.99,2014-15
1506,024,580,265155.0,2014-15
1507,024,590,386358.9,2014-15
1508,024,600,4539235.0,2014-15
1509,024,610,67974.01,2014-15
1510,024,620,1416723.0,2014-15
1511,024,640,1138918.0,2014-15
1512,024,650,864695.99,2014-15
1513,024,660,791414.99,2014-15
1514,024,670,855673.0,2014-15
1515,024,680,232373.0,2014-15
1516,024,681,298110.6,2014-15
1517,024,690,49834.0,2014-15
1518,024,700,2776.47,2014-15
1519,024,710,482401.0,2014-15
1520,024,720,79753.17,2014-15
1521,024,730,242720.0,2014-15
1522,024,740,1383227.0,2014-15
1523,024,750,47058.0,2014-15
1524,024,760,1029322.93,2014-15
1525,024,761,307801.73,2014-15
1526,024,770,582176.01,2014-15
1527,024,780,5396236.07,2014-15
1528,024,790,583584.0,2014-15
1529,024,800,1006440.0,2014-15
1530,024,810,579288.0,2014-15
1531,024,820,600867.01,2014-15
1532,024,821,239182.49,2014-15
1533,024,830,463161.0,2014-15
1534,024,840,506488.0,2014-15
1535,024,850,369887.0,2014-15
1536,024,860,519384.49,2014-15
1537,024,861,75387.0,2014-15
1538,024,862,101833.85,2014-15
1539,024,870,119118.86,2014-15
1540,024,880,114233.64,2014-15
1541,024,890,41040.0,2014-15
1542,024,900,1219991.0,2014-15
1543,024,910,2017297.85,2014-15
1544,024,920,3321360.49,2014-15
1545,024,930,762598.35,2014-15
1546,024,940,530250.0,2014-15
1547,024,950,129509.0,2014-15
1548,024,960,1288350.0,2014-15
1549,024,970,378533.74,2014-15
1550,024,990,311189.0,2014-15
1551,024,995,82079.0,2014-15
1552,025,040,2846.0,2014-15
1553,025,050,0.0,2014-15
1554,025,060,639.82,2014-15
1555,025,080,2049.0,2014-15
1556,025,100,9345.0,2014-15
1557,025,140,0.0,2014-15
1558,025,170,0.0,2014-15
1559,025,180,11373.99,2014-15
1560,025,200,1900.0,2014-15
1561,025,210,0.0,2014-15
1562,025,220,1546.0,2014-15
1563,025,270,6552.0,2014-15
1564,025,330,3414.23,2014-15
1565,025,380,0.0,2014-15
1566,025,420,1425.24,2014-15
1567,025,440,0.0,2014-15
1568,025,470,1.0,2014-15
1569,025,491,4319.0,2014-15
1570,025,510,15193.13,2014-15
1571,025,540,774.0,2014-15
1572,025,550,5500.2,2014-15
1573,025,560,19.0,2014-15
1574,025,580,2828.0,2014-15
1575,025,660,365.94,2014-15
1576,025,761,0.0,2014-15
1577,025,800,0.0,2014-15
1578,025,862,0.0,2014-15
1579,025,870,2.0,2014-15
1580,025,890,0.0,2014-15
1581,025,900,0.0,2014-15
1582,025,920,200275.0,2014-15
1583,025,940,1300.0,2014-15
1584,027,010,5523785.33,2014-15
1585,027,020,1308661.0,2014-15
1586,027,030,337395.0,2014-15
1587,027,040,424842.47,2014-15
1588,027,050,774387.0,2014-15
1589,027,060,475704.87,2014-15
1590,027,070,1673077.83,2014-15
1591,027,080,445871.46,2014-15
1592,027,090,1154775.0,2014-15
1593,027,100,3008882.0,2014-15
1594,027,110,5519150.0,2014-15
1595,027,111,1196504.99,2014-15
1596,027,120,1985907.0,2014-15
1597,027,130,2995472.0,2014-15
1598,027,132,1437549.0,2014-15
1599,027,140,2777456.0,2014-15
1600,027,150,306844.31,2014-15
1601,027,160,1533138.27,2014-15
1602,027,170,659404.0,2014-15
1603,027,180,3851863.0,2014-15
1604,027,181,778102.0,2014-15
1605,027,182,774387.0,2014-15
1606,027,190,1983098.0,2014-15
1607,027,200,776629.1,2014-15
1608,027,210,554374.0,2014-15
1609,027,220,305410.78,2014-15
1610,027,230,3525399.0,2014-15
1611,027,240,1226366.03,2014-15
1612,027,241,426829.09,2014-15
1613,027,250,3941164.0,2014-15
1614,027,260,9638798.0,2014-15
1615,027,270,914132.0,2014-15
1616,027,280,1253844.0,2014-15
1617,027,290,4442484.0,2014-15
1618,027,291,986786.0,2014-15
1619,027,292,623987.93,2014-15
1620,027,300,1469212.0,2014-15
1621,027,310,2560701.0,2014-15
1622,027,320,8847774.0,2014-15
1623,027,330,1208231.98,2014-15
1624,027,340,10548456.0,2014-15
1625,027,350,2155762.9,2014-15
1626,027,360,4463443.0,2014-15
1627,027,370,385264.0,2014-15
1628,027,380,259874.4,2014-15
1629,027,390,1575801.18,2014-15
1630,027,400,746118.0,2014-15
1631,027,410,17876740.0,2014-15
1632,027,420,864457.78,2014-15
1633,027,421,682608.0,2014-15
1634,027,422,228377.66,2014-15
1635,027,430,5023803.0,2014-15
1636,027,440,1792844.55,2014-15
1637,027,450,3332431.0,2014-15
1638,027,460,761028.0,2014-15
1639,027,470,1567305.52,2014-15
1640,027,480,147819.0,2014-15
1641,027,490,2998907.55,2014-15
1642,027,491,1374952.0,2014-15
1643,027,500,875529.0,2014-15
1644,027,510,7142389.79,2014-15
1645,027,520,310866.0,2014-15
1646,027,530,2537675.21,2014-15
1647,027,540,2318826.0,2014-15
1648,027,550,2602278.21,2014-15
1649,027,560,1011415.0,2014-15
1650,027,570,466669.0,2014-15
1651,027,580,890648.0,2014-15
1652,027,590,1586618.67,2014-15
1653,027,600,24345908.0,2014-15
1654,027,610,445260.0,2014-15
1655,027,620,1389481.0,2014-15
1656,027,630,3072494.0,2014-15
1657,027,640,3941510.0,2014-15
1658,027,650,6456121.0,2014-15
1659,027,660,488018.99,2014-15
1660,027,670,5395466.0,2014-15
1661,027,680,1807974.0,2014-15
1662,027,681,2852785.6,2014-15
1663,027,690,272541.0,2014-15
1664,027,700,1513797.95,2014-15
1665,027,710,1627178.0,2014-15
1666,027,720,453958.83,2014-15
1667,027,730,875828.0,2014-15
